Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654624871155194368,52.31667088,4.938607929,0.291452053,4.926644957,242.8009307,4.818549615,4.818549615
1654624872155198720,52.31665559,4.938546189,0.368773119,4.798420829,245.2012254,4.82868213,4.82868213
1654624873155197440,52.31664489,4.938470733,0.601314423,5.022879213,251.2328039,4.840349028,4.840349028
1654624874155521280,52.31664313,4.938403391,0.544581614,4.694081409,259.4836443,4.851254595,4.851254595
1654624875155524608,52.31663551,4.938331162,0.550232675,4.923579799,259.0032727,4.852641172,4.852641172
1654624876155528192,52.31661903,4.938275018,0.916408786,4.523994686,248.8188232,4.853576886,4.853576886
1654624877155531520,52.31659154,4.938228312,1.247335518,4.48806087,232.869561,4.854052731,4.854052731
1654624878155533824,52.31655515,4.938201796,1.152381473,4.249784771,212.8397064,4.851218271,4.851218271
1654624879155535616,52.31649824,4.938207495,1.254445746,4.872810323,184.920727,4.841051265,4.841051265
1654624880155537664,52.31644518,4.9382431,0.661523937,4.886177938,160.7525475,4.828370985,4.828370985
1654624881155538432,52.31640837,4.938291959,0.404255815,4.797662323,144.8615257,4.823133679,4.823133679
1654624882155539456,52.31637327,4.938330537,0.058295215,4.20982309,140.8268061,4.816832522,4.816832522
1654624883155541504,52.31632307,4.938331057,-0.007055808,4.230596229,165.4188139,4.807142955,4.807142955
1654624884155543808,52.31627916,4.938352088,0.144456759,4.535238508,163.9075493,4.808586049,4.808586049
1654624885155541504,52.31624277,4.938372491,0.265761112,4.131301898,162.5768616,4.820317067,4.820317067
1654624886176071424,52.3147315,4.953716132,1.132343769,-1,-1,35,35
1654624886176071424,52.31473065,4.95371118,1.146030664,-1,-1,35,35
1654624889247361024,52.31478839,4.953699696,-0.466511095,0.231299952,74.36840954,24.60930333,24.60930333
1654624890247356928,52.31482637,4.953676681,-0.399869228,0.413176656,40.49510722,16.98582752,16.98582752
1654624891247353856,52.31486227,4.953667449,-0.358936096,0.528574705,70.097011,14.4794579,14.4794579
1654624892247350272,52.31488722,4.953680865,-0.269374168,0.337953478,54.56766017,12.71005553,12.71005553
1654624893247648256,52.31487637,4.953652971,-0.127882528,0.703458726,41.19307702,14.83851041,14.83851041
1654624894247654144,52.31489586,4.953699353,-0.012245323,0.703458726,35.77688815,21.9415981,21.9415981
1654624895247413504,52.31492084,4.953730837,0.088341879,1.16740644,22.93695913,25.47163716,25.47163716
1654624896247415040,52.31493136,4.953730304,0.06757011,1.319385648,16.17207543,27.30869506,27.30869506
1654624897246945024,52.31496169,4.953729486,0.10869347,2.074242353,19.01355306,15.04577519,15.04577519
1654624898196939520,52.31497259,4.953732031,0.121913691,1.989110827,29.07677922,24.20447503,24.20447503
1654624899146799872,52.31498743,4.953745495,0.121914038,1.989110827,29.07678988,24.20447503,24.20447503
1654624900096784128,52.31499677,4.953757816,0.03314656,1.989110827,26.76732226,21.3748568,21.3748568
1654624901047630848,52.31501137,4.953766148,0.089738791,1.83360517,18.72968631,25.88927179,25.88927179
1654624901997664512,52.31500949,4.953730381,0.276328111,0.98038882,9.887506412,27.62484723,27.62484723
1654624902946731264,52.31501413,4.953688435,0.348631929,0.98038882,6.956400261,24.84832387,24.84832387
1654624903896822784,52.31501568,4.953663654,0.23609164,0.903207898,343.8031831,15.28393967,15.28393967
1654624904846947072,52.31502567,4.95365394,0.097885481,0.903207898,346.8496602,9.143933803,9.143933803
1654624905797068544,52.31501966,4.953650933,-0.038716099,0.676955521,6.839843288,13.29943125,13.29943125
1654624906747203584,52.31502165,4.953634278,-0.112766744,1.080346227,353.77133,18.82156776,18.82156776
1654624907697336320,52.31502374,4.953620948,-0.164216646,1.329849958,11.21469987,8.989455846,8.989455846
1654624908647476480,52.31502716,4.953580333,-0.07903475,1.221027136,347.0259512,11.96190211,11.96190211
1654624909597606656,52.31503434,4.953591529,-0.13139502,1.221027136,348.718313,22.59617696,22.59617696
1654624910571734784,52.31505375,4.953576447,-0.209838166,1.221027136,337.5303352,26.23667432,26.23667432
1654624911571855616,52.31507948,4.953561639,-0.248878831,1.472159028,336.3307306,21.42604825,21.42604825
1654624912571994368,52.31510182,4.953546163,-0.270786145,1.472159028,339.2545139,19.18439557,19.18439557
1654624913572126976,52.31512025,4.95353345,-0.231652614,1.472159028,337.230826,21.73312298,21.73312298
1654624914572252160,52.31513772,4.953508822,-0.018345338,1.592113376,335.7587029,21.15779354,21.15779354
1654624915572368896,52.31515473,4.953499422,0.131172695,1.437470555,341.3812193,22.54593953,22.54593953
1654624916572478208,52.3151655,4.953487552,0.150367903,1.621112108,343.8409124,22.80183743,22.80183743
1654624917572581120,52.31518581,4.953485385,0.224730764,1.478476167,346.1564573,6.658815469,6.658815469
1654624918572678144,52.31520209,4.953473701,0.363779384,1.522668123,348.9786092,6.574252727,6.574252727
1654624919572768256,52.3152332,4.953509103,-1.275579127,1.669864116,0.921970858,4.799459542,4.799459542
1654624920572852736,52.31524732,4.953485703,-1.368504302,1.575696982,346.9942784,4.798854802,4.798854802
1654624921572931840,52.31525359,4.953465726,-1.215245187,1.454650036,340.7761331,4.792524443,4.792524443
1654624922573005824,52.31525646,4.953448379,-0.70804417,1.53370769,353.1495439,4.792816671,4.792816671
1654624923573075456,52.3152674,4.953436117,-0.912888669,1.407083578,332.1370938,4.796080974,4.796080974
1654624924573140992,52.31527595,4.953433482,-0.339015877,1.083518303,336.6070109,4.788824697,4.788824697
1654624925573200896,52.31529197,4.953425889,-0.451245723,1.582442173,335.2435299,4.791589799,4.791589799
1654624926573258752,52.31529752,4.953439962,-0.430561255,1.010118832,18.36721785,4.796868844,4.796868844
1654624927573313024,52.31531485,4.953412699,-0.34197362,1.399104457,337.2336056,4.798171493,4.798171493
1654624928573363200,52.31532374,4.953405252,-0.045132687,1.043614513,336.838817,4.801064896,4.801064896
1654624929573409792,52.31532934,4.953398361,0.497968084,1.00490113,321.8078328,4.796079236,4.796079236
1654624930573453824,52.31534167,4.95339892,1.065021878,1.112962274,343.4573518,4.802356241,4.802356241
1654624931573494528,52.31535495,4.953398598,1.010021366,1.132324068,342.6897742,4.801930657,4.801930657
1654624932573533952,52.31536605,4.953389643,0.774314849,1.43836473,331.973639,4.799329075,4.799329075
1654624933573570560,52.31537097,4.953381842,0.495905323,1.167395498,332.8966626,4.802529377,4.802529377
1654624934573604608,52.31538297,4.953373609,0.92982217,1.171002139,346.3713147,4.790399594,4.790399594
1654624935573636864,52.31540228,4.953350255,1.06050893,1.46638292,338.1002649,4.791194831,4.791194831
1654624936573666048,52.31542485,4.953342346,0.502845093,2.056877745,348.552642,4.791174775,4.791174775
1654624937573693440,52.31541932,4.953325106,0.328830882,0.9773796,308.690992,4.802795476,4.802795476
1654624938573720576,52.31543121,4.953309637,0.853657009,1.223737049,336.2913919,4.801801762,4.801801762
1654624939573744640,52.31543688,4.953283432,0.589316098,1.37444006,312.3187658,4.807140748,4.807140748
1654624940573767424,52.31543515,4.953267222,0.734917749,1.10619121,304.8953465,4.812257551,4.812257551
1654624941573789440,52.31543745,4.953242139,1.373110102,1.06075691,307.4551819,4.815727293,4.815727293
1654624942573809408,52.31544231,4.953232054,1.198490002,1.183641558,322.7347979,4.81279591,4.81279591
1654624943573828352,52.31543766,4.953210931,0.994511908,1.068418575,313.8361544,4.814978496,4.814978496
1654624944573845504,52.31543649,4.953188496,1.274962588,0.990492622,310.8413219,4.816369829,4.816369829
1654624945573861632,52.31544048,4.953182455,1.285716881,0.995946285,319.4406231,4.810752553,4.810752553
1654624946573877248,52.31544798,4.953173232,1.419908567,0.808804884,328.6426604,4.814349323,4.814349323
1654624947573892608,52.31544566,4.953159054,2.293548902,0.721790834,305.9700495,4.814073393,4.814073393
1654624948573905664,52.31544995,4.953150273,2.533816536,0.777046258,317.5763709,4.812132587,4.812132587
1654624949573917696,52.31545121,4.95314847,2.303540154,0.556353203,-1,4.810199166,4.810199166
1654624950573929984,52.31545969,4.95314062,1.877489771,0.959455244,343.9333329,4.812573765,4.812573765
1654624951573940992,52.31545567,4.953137365,1.61424592,0.556077724,-1,4.814953874,4.814953874
1654624952573951744,52.31546137,4.953135758,1.045526141,0.989567947,348.9096142,4.817448988,4.817448988
1654624953573960704,52.31546478,4.953139781,0.850167616,0.631294572,-1,4.819371093,4.819371093
1654624954573970176,52.31547799,4.953136049,0.342596971,1.119863604,336.2785611,4.822145379,4.822145379
1654624955573978368,52.31548369,4.953129997,0.057194715,1.157644408,331.8518341,4.8348358,4.8348358
1654624956573985792,52.3154969,4.953126939,-0.036680671,1.310917176,332.8193402,4.83546743,4.83546743
1654624957573993472,52.31551995,4.953130323,-0.078650954,1.631399576,351.0063082,4.838460342,4.838460342
1654624958574000896,52.31554567,4.953124187,-0.007490434,1.821565798,337.944795,4.84228764,4.84228764
1654624959574007040,52.3155628,4.953126125,0.19939031,1.307465448,334.7626454,4.843122237,4.843122237
1654624960574013184,52.31558729,4.953128492,0.19533527,1.00654811,331.0583576,4.837729703,4.837729703
1654624961574019072,52.315606,4.953120002,-0.046909017,1.06212566,335.8745602,4.841807894,4.841807894
1654624962574024192,52.31562276,4.953122324,-0.203047105,0.680539744,353.7095923,4.848744262,4.848744262
1654624963574029056,52.31563946,4.953121347,-0.187186138,0.571171943,341.426044,4.849965382,4.849965382
1654624964574033408,52.31566554,4.953111754,-0.16193425,1.04567995,337.3746869,4.857261422,4.857261422
1654624965574038528,52.3156722,4.953111133,-0.411336185,0.788712996,348.0460403,4.85604944,4.85604944
1654624966574041856,52.31567895,4.953099394,0.343237909,1.344397023,342.6524748,4.856044495,4.856044495
1654624967574044672,52.31568161,4.953092328,0.510650042,1.139133389,333.7454569,4.844689527,4.844689527
1654624968574049280,52.31569212,4.953085219,1.415461938,1.371781278,334.9811768,4.839400956,4.839400956
1654624969574052096,52.31570449,4.953085828,1.850662395,1.407599964,346.6586577,4.83981882,4.83981882
1654624970574054912,52.31571334,4.953080284,2.187643784,1.032436662,341.5034938,4.830484169,4.830484169
1654624971574057472,52.31571429,4.953083194,2.249604709,1.525615908,335.4162971,4.822534013,4.822534013
1654624972574060032,52.31572383,4.953096193,2.683074661,1.303297856,6.002981614,4.820894383,4.820894383
1654624973574062848,52.3157253,4.953096816,2.870759504,1.042628607,342.0486039,4.811049842,4.811049842
1654624974574064640,52.31574114,4.9530991,2.946106389,1.696862549,353.123514,4.808782917,4.808782917
1654624975574066944,52.31573606,4.953104412,2.598347343,1.061611433,346.2077398,4.805915912,4.805915912
1654624976574067968,52.31574179,4.953108516,2.606353097,1.086014305,345.7554581,4.798848137,4.798848137
1654624977574070784,52.31575982,4.953119654,1.938790435,1.533753168,349.2726779,4.795245024,4.795245024
1654624978574073600,52.31577162,4.953116231,1.50391168,1.20079542,337.2077754,4.791855455,4.791855455
1654624979574073088,52.31578025,4.95312082,2.20279853,1.046352276,348.257518,4.798811921,4.798811921
1654624980574075648,52.3157875,4.95309137,2.339784365,1.318314675,341.0348289,4.795457259,4.795457259
1654624981574077184,52.31579318,4.953071514,2.991750522,1.081259252,345.6143877,4.799956776,4.799956776
1654624982574076672,52.31581852,4.953067015,2.32767101,1.331521711,344.3006059,4.799685143,4.799685143
1654624983574079488,52.31583742,4.95303458,2.131115122,1.398406438,341.3288587,4.798218674,4.798218674
1654624984574078464,52.31585185,4.953013586,1.752758503,1.320016604,336.2038111,4.796558316,4.796558316
1654624985574079488,52.31586953,4.952998556,1.599260044,1.675910826,339.8181683,4.797691144,4.797691144
1654624986574080512,52.31588107,4.952992233,0.947257354,1.215805289,345.146754,4.793741957,4.793741957
1654624987574083328,52.31590419,4.952990479,0.671039207,1.32751733,342.3658904,4.788567947,4.788567947
1654624988574081792,52.31592835,4.952971648,0.478232422,1.366920946,343.2694458,4.789360494,4.789360494
1654624989574082048,52.31595263,4.952964926,0.187212387,1.381715196,332.4674712,4.784339805,4.784339805
1654624990574082048,52.31596679,4.95296639,0.180330018,1.239668643,323.5442494,4.790294229,4.790294229
1654624991574083072,52.31598251,4.952965727,0.104736538,1.182331452,341.4516229,4.784868712,4.784868712
1654624992574083072,52.31599562,4.952958389,0.034088358,1.395360502,333.7621905,4.790204011,4.790204011
1654624993574084096,52.31600777,4.952952674,-0.290023358,1.307016551,333.2959221,4.789128373,4.789128373
1654624994574084864,52.31602451,4.952942566,-0.208325347,1.413348099,335.4931047,4.79329218,4.79329218
1654624995574085120,52.31603532,4.952931962,-0.238549649,1.468811493,332.5603096,4.798625732,4.798625732
1654624996574085120,52.31605419,4.952913608,-0.251467818,1.507307107,331.4426287,4.79490509,4.79490509
1654624997574084608,52.31605585,4.952896577,0.867548266,1.250518589,310.3004383,4.794331571,4.794331571
1654624998574085120,52.31607612,4.952883209,1.203067139,1.587427045,334.9511275,4.792272005,4.792272005
1654624999574085120,52.31609954,4.95285935,1.298488151,1.440660805,332.786576,4.793073036,4.793073036
1654625000574085632,52.31612712,4.952835499,1.666683502,1.45179296,340.6703148,4.787498027,4.787498027
1654625001574085120,52.31615189,4.952791763,1.942309448,1.421997638,332.430053,4.78394331,4.78394331
1654625002574085120,52.31616386,4.952778194,1.541524643,1.298962031,335.9211205,4.79243268,4.79243268
1654625003574085376,52.31619038,4.952745262,1.583057993,1.62333826,336.2140699,4.785519324,4.785519324
1654625004574085376,52.31621107,4.952715594,1.433262469,1.547296317,336.7262382,4.788065031,4.788065031
1654625005574084864,52.31622902,4.952656717,1.395562107,1.43080248,324.6283074,4.791095044,4.791095044
1654625006574084864,52.31624492,4.952619995,1.169913184,1.435840645,320.9923046,4.789453823,4.789453823
1654625007574084608,52.3162664,4.952596444,0.869101961,1.407697103,331.1126641,4.785201349,4.785201349
1654625008574084864,52.31628052,4.952562671,1.207031743,1.391517622,327.6602509,4.784159964,4.784159964
1654625009574086400,52.31628646,4.952520376,0.958006959,1.522817552,309.0297575,4.783562839,4.783562839
1654625010574085888,52.31630453,4.952498816,0.583944827,1.528049155,324.5569721,4.781717172,4.781717172
1654625011574084096,52.31631193,4.952480588,0.357116417,1.427624341,323.485218,4.779946826,4.779946826
1654625012574084608,52.31632047,4.952465042,0.735963101,1.418717931,326.8517713,4.77653169,4.77653169
1654625013574086912,52.3163351,4.952438109,0.352688806,1.410647544,315.4782002,4.769669798,4.769669798
1654625014574083840,52.31635681,4.952414636,-0.708594094,1.807009162,314.7565245,4.769010804,4.769010804
1654625015574082560,52.31635692,4.95239413,-0.309137709,1.315140593,311.4045203,4.77000083,4.77000083
1654625016574083584,52.31636316,4.952368433,-0.363441558,1.608293358,306.1204966,4.769594925,4.769594925
1654625017574082560,52.31637086,4.95234573,-0.656895444,1.523031277,302.3617325,4.769432136,4.769432136
1654625018574253312,52.31638592,4.952329585,-1.048981381,1.550744965,316.0217792,4.771074872,4.771074872
1654625019574252800,52.31639589,4.952314016,-0.762806045,1.379628722,315.8493397,4.775253781,4.775253781
1654625020574250752,52.31641616,4.952298238,-1.298232951,1.857404829,328.2921065,4.778914705,4.778914705
1654625021574252032,52.31642992,4.952277611,-1.183166206,1.719350107,318.622172,4.778336495,4.778336495
1654625022574253312,52.31643909,4.952253486,-1.681839745,1.721229853,314.8781936,4.781127976,4.781127976
1654625023574257152,52.31644308,4.952228885,-1.39786383,1.521178907,319.0888129,4.780094474,4.780094474
1654625024574258688,52.31644958,4.95220984,-1.793102399,1.510667565,307.3899737,4.784023365,4.784023365
1654625025574262528,52.31646037,4.952196829,-1.840790727,1.454826426,318.630485,4.782299405,4.782299405
1654625026573940480,52.31647142,4.952184402,-1.507486526,1.702172298,325.5678445,4.78187372,4.78187372
1654625027573950464,52.31647794,4.952180715,-1.231657927,1.538115089,338.2074069,4.789568404,4.789568404
1654625028573964544,52.31647992,4.952147349,-0.811774995,1.520717878,301.3363707,4.785265443,4.785265443
1654625029573978368,52.31649058,4.952113159,-1.485752807,1.658284531,328.0344082,4.783118641,4.783118641
1654625030573987584,52.31649573,4.952088836,-0.803992129,1.524241232,320.6875278,4.784467304,4.784467304
1654625031574007040,52.31649298,4.952059543,-0.610835333,1.480330395,296.8178052,4.788897803,4.788897803
1654625032574017024,52.31647328,4.95203716,0.136492913,0.96081104,257.4244893,4.78573448,4.78573448
1654625033574033408,52.31649058,4.952000287,0.140205728,1.750070597,311.951656,4.785195324,4.785195324
1654625034574050304,52.31650541,4.951971465,0.108874274,1.71936789,301.910566,4.774919887,4.774919887
1654625035574066944,52.31651809,4.951959058,-0.475138064,1.485527929,301.2506168,4.777613758,4.777613758
1654625036574405120,52.31653216,4.951952037,-0.969182629,1.500256135,321.7565332,4.776110996,4.776110996
1654625037574420992,52.316543,4.951953722,-1.431336403,0.984644088,336.1413032,4.773092113,4.773092113
1654625038574435328,52.31655876,4.951945742,-1.181856276,1.423879764,329.8466613,4.773702895,4.773702895
1654625039574447360,52.31657171,4.951925792,-1.174939457,1.5029497,308.6383731,4.769994111,4.769994111
1654625040574459136,52.31657965,4.951905369,-0.941858074,1.551816536,290.1658859,4.769264055,4.769264055
1654625041574471168,52.3165848,4.951882657,-1.306935695,1.549816921,281.1455228,4.767452471,4.767452471
1654625042574482176,52.31658986,4.951860142,-1.129388447,1.450679574,290.0461121,4.776970904,4.776970904
1654625043574492160,52.31659578,4.951840538,-0.8481682,1.455929826,288.9236641,4.774348855,4.774348855
1654625044574501120,52.31659696,4.951811518,-1.029899351,1.508120188,281.1884793,4.773713687,4.773713687
1654625045574509824,52.31660144,4.951786498,-1.054611409,1.55574209,281.583715,4.777351686,4.777351686
1654625046574517760,52.31660842,4.95177898,-1.201159958,1.436544306,294.8157912,4.77062673,4.77062673
1654625047574525952,52.31661412,4.951768491,-1.157771504,1.257161187,296.5549821,4.771666991,4.771666991
1654625048574532864,52.31661788,4.951734811,-1.203459478,1.617489099,279.2017017,4.776650301,4.776650301
1654625049574540032,52.31662317,4.951712262,-1.581238183,1.420232831,295.0528522,4.771218893,4.771218893
1654625050574545664,52.31662259,4.951673938,-1.509914702,1.703531951,283.5908862,4.767215552,4.767215552
1654625051574552832,52.31662614,4.951641236,-1.600376694,1.710504089,289.567002,4.771364008,4.771364008
1654625052574558720,52.31662582,4.951609086,-2.390829748,1.653273214,281.0836563,4.770561504,4.770561504
1654625053574563584,52.31663424,4.951598994,-2.154285409,1.120837882,297.519397,4.765823973,4.765823973
1654625054574567936,52.3166556,4.951585523,-2.002554515,1.756326467,326.3895444,4.768130414,4.768130414
1654625055574574336,52.31667137,4.95157747,-2.066268228,1.503653383,326.3771792,4.758891163,4.758891163
1654625056574578688,52.31667827,4.951566342,-2.933500816,1.512091476,319.2399254,4.759265603,4.759265603
1654625057574582272,52.31668781,4.9515612,-2.451649897,1.374680036,344.4594318,4.763951428,4.763951428
1654625058574587136,52.3166945,4.951552143,-1.931444575,1.178811676,329.1415276,4.761761104,4.761761104
1654625059574646272,52.31670641,4.951539451,-2.253616097,1.437669771,335.6748256,4.757966212,4.757966212
1654625060574594560,52.31672451,4.951524195,-1.939804253,1.553935998,337.2520125,4.763733177,4.763733177
1654625061574597376,52.31674038,4.951504695,-2.131508214,1.675405773,334.438256,4.768529544,4.768529544
1654625062574600192,52.31675068,4.951486059,-2.12502881,1.431719149,324.2664636,4.770790383,4.770790383
1654625063574603008,52.31675721,4.951463922,-2.47748523,1.537466291,315.740316,4.76085732,4.76085732
1654625064574607104,52.31676098,4.951447523,-2.406358549,1.229873158,307.1379634,4.761704132,4.761704132
1654625065574609408,52.31677015,4.951426106,-2.61400596,1.417581114,318.4887075,4.765064217,4.765064217
1654625066574611968,52.31678114,4.951410692,-2.783086875,1.36612128,328.7881781,4.7594698,4.7594698
1654625067574614784,52.31679975,4.951396032,-2.277706108,1.542780559,329.6778672,4.758239876,4.758239876
1654625068574616832,52.31681148,4.951388579,-2.33689048,1.509113809,330.67959,4.760363263,4.760363263
1654625069574618368,52.3168313,4.95137292,-2.230449143,1.774178184,335.8185526,4.758999814,4.758999814
1654625070574621184,52.31684319,4.951359686,-2.075699759,1.495986259,342.7304123,4.762771349,4.762771349
1654625071574623488,52.31685651,4.951331801,-2.574435611,1.649011502,327.2693794,4.756273224,4.756273224
1654625072574624256,52.31687639,4.951314197,-2.494983547,1.706456841,331.8972056,4.762838578,4.762838578
1654625073574626560,52.31689113,4.951301335,-2.547105738,1.454037852,329.8239721,4.759389034,4.759389034
1654625074574629120,52.31690835,4.951297244,-2.776927881,1.632793415,341.5155227,4.760034213,4.760034213
1654625075574630144,52.31691797,4.951295778,-2.843186633,1.574164175,340.6194368,4.753995856,4.753995856
1654625076574631936,52.31693077,4.951281261,-2.637594427,1.573221087,335.7802848,4.753881932,4.753881932
1654625077574633472,52.31694719,4.951270485,-2.847230914,1.732414304,340.99988,4.756029816,4.756029816
1654625078574633728,52.31695959,4.951260182,-3.1225512,1.599092681,345.482396,4.753836881,4.753836881
1654625079574635008,52.31697478,4.951250734,-3.023614418,1.745770259,341.3406154,4.753702873,4.753702873
1654625080574637056,52.31698426,4.951243754,-3.6381211,1.413394429,334.816785,4.755230399,4.755230399
1654625081574638080,52.31700007,4.951235565,-3.094129047,1.646255615,342.6586968,4.763606098,4.763606098
1654625082574639872,52.31701502,4.951225393,-2.716950186,1.531932792,335.3296224,4.757305136,4.757305136
1654625083574642176,52.31703139,4.951216696,-3.114986427,1.729784276,340.2702252,4.754828139,4.754828139
1654625084574641664,52.31704103,4.951207417,-3.019887645,1.316860354,344.4990149,4.758233518,4.758233518
1654625085574642432,52.31705736,4.951207065,-2.90150525,1.606514539,350.2988112,4.761880473,4.761880473
1654625086574643968,52.31707372,4.951197613,-2.921822239,1.835072605,346.8821943,4.761357739,4.761357739
1654625087574645248,52.31708519,4.951188515,-2.833948416,1.502621817,343.7560832,4.760226917,4.760226917
1654625088574645504,52.31710117,4.951185083,-2.324845346,1.730852027,347.3097982,4.758765756,4.758765756
1654625089574646272,52.31710994,4.951181994,-2.10264236,1.240119339,343.1020987,4.758830437,4.758830437
1654625090574647040,52.31712903,4.951189173,-0.853956827,1.312228204,0.913131018,4.76116006,4.76116006
1654625091574647808,52.31714785,4.951178244,0.252283614,1.513529172,350.1830701,4.764522135,4.764522135
1654625092574647808,52.31716167,4.951172451,0.591957675,1.391525702,350.5600156,4.765309647,4.765309647
1654625093574649344,52.31717741,4.951175512,0.443771362,1.237280447,354.5024653,4.766538971,4.766538971
1654625094574650880,52.31719597,4.951176505,0.399187111,1.59173561,355.0929534,4.766638178,4.766638178
1654625095574653440,52.31721549,4.951175042,0.385577994,1.702871862,355.7860026,4.765970728,4.765970728
1654625096574652416,52.31723007,4.951170563,0.256487255,1.489254371,355.4374469,4.766412813,4.766412813
1654625097574652928,52.31724403,4.951173573,0.542031857,1.290022066,4.391813969,4.77087839,4.77087839
1654625098574653952,52.3172568,4.951182784,0.609809271,1.339588012,18.55379133,4.769574651,4.769574651
1654625099574654464,52.31727888,4.951186629,0.765077928,1.508945253,4.654148258,4.771416812,4.771416812
1654625100574654464,52.31730008,4.951186606,-0.003765728,1.814718513,0.686283203,4.772988774,4.772988774
1654625101574655232,52.31731281,4.951186622,0.358329255,1.473397349,7.028643604,4.771714428,4.771714428
1654625102574656000,52.31732817,4.951201733,-0.056361244,1.759941764,24.18999352,4.76970439,4.76970439
1654625103574656768,52.31732975,4.951180226,-0.648008344,0.881004258,312.3115156,4.767406931,4.767406931
1654625104574656256,52.31735398,4.951181842,-0.112648988,1.655043882,357.8136185,4.770258343,4.770258343
1654625105574657536,52.31736661,4.951182492,-0.066234602,1.295192461,2.099657981,4.764999792,4.764999792
1654625106574658304,52.31738201,4.951183927,-0.149823167,1.52146322,2.674704307,4.763686287,4.763686287
1654625107574658560,52.31739643,4.951182435,-0.498757226,1.510921379,0.110706628,4.770462308,4.770462308
1654625108574659328,52.31741084,4.951178529,-0.4314539,1.527743541,358.6034131,4.769996209,4.769996209
1654625109574659840,52.31742659,4.951178146,-0.32309224,1.733855691,5.093103037,4.763222058,4.763222058
1654625110574660608,52.31743962,4.951179293,-0.348868719,1.594651479,7.779876578,4.765949031,4.765949031
1654625111574661120,52.31745418,4.951180685,-0.521668594,1.579872509,5.522864052,4.764913075,4.764913075
1654625112574661120,52.31746752,4.951184251,-0.470499766,1.478005734,4.734094347,4.772262888,4.772262888
1654625113574661120,52.31748214,4.951188819,-0.462235748,1.520237419,2.875391999,4.771922878,4.771922878
1654625114574662144,52.3175,4.951202685,-0.617806706,1.797250544,16.85819443,4.772402106,4.772402106
1654625115574662912,52.31751067,4.95119963,-0.912195295,1.520870456,3.076660268,4.775312024,4.775312024
1654625116574663680,52.31752104,4.951215276,-0.676048732,1.410418713,21.5327105,4.778348442,4.778348442
1654625117574663680,52.31752711,4.951219981,-0.79205969,1.263251576,18.22861002,4.780217462,4.780217462
1654625118574664704,52.31754767,4.951221081,-0.777768849,1.699355601,13.64709604,4.77667333,4.77667333
1654625119574664960,52.31755746,4.951239755,-0.183673665,1.38995884,44.85253555,4.77484253,4.77484253
1654625120574665216,52.31757448,4.95124955,0.02465006,1.378774691,26.08429683,4.771114974,4.771114974
1654625121574664704,52.31758788,4.951267793,0.014467658,1.468931617,37.64385374,4.767881109,4.767881109
1654625122574666240,52.31760124,4.951274423,0.122294194,1.492928909,31.67309895,4.764778539,4.764778539
1654625123574666496,52.31761323,4.951279211,-0.085494334,1.539939655,32.20742476,4.767709559,4.767709559
1654625124574667264,52.3176216,4.951294614,-0.159201413,1.592628708,36.62930809,4.761250654,4.761250654
1654625125574666752,52.31763502,4.951296792,-0.091890791,1.529295956,30.7653798,4.761105639,4.761105639
1654625126574668544,52.31764909,4.951311947,0.36203468,1.66092928,42.37626596,4.758360476,4.758360476
1654625127574668288,52.31765974,4.951315736,0.932545767,1.24568957,40.89957849,4.756510571,4.756510571
1654625128574669824,52.31767345,4.951321052,-0.512517633,1.472817125,26.64254005,4.752785749,4.752785749
1654625129574669568,52.31768601,4.951318318,0.0040891,1.278836002,19.72564933,4.754298837,4.754298837
1654625130574670080,52.31770016,4.951320225,-0.192627482,1.380111186,16.17515455,4.759613015,4.759613015
1654625131574670848,52.31771536,4.951320536,-0.833244313,1.436766178,12.27018471,4.757186056,4.757186056
1654625132574671104,52.31773383,4.951316406,-0.619981131,1.729368861,3.861325772,4.75839371,4.75839371
1654625133574670080,52.3177515,4.951306239,-0.75119695,1.580439488,354.1621816,4.762641175,4.762641175
1654625134574671616,52.31776915,4.951293332,-1.029661093,1.54788323,342.6121958,4.763678958,4.763678958
1654625135574671360,52.31778818,4.951275383,-1.231245798,1.709815917,326.28822,4.761490939,4.761490939
1654625136574672896,52.31780045,4.951257087,-1.39604318,1.517131762,325.9637045,4.761772953,4.761772953
1654625137574672128,52.31781074,4.951236383,-1.97733033,1.665118314,325.2663451,4.766523567,4.766523567
1654625138574672384,52.31781988,4.951221775,-1.962491803,1.349443706,329.52188,4.763604968,4.763604968
1654625139574673408,52.31783562,4.951202664,-2.054303983,1.627329716,326.6932115,4.761330696,4.761330696
1654625140574673920,52.31784456,4.951186413,-2.010887295,1.30975002,325.3080785,4.764531588,4.764531588
1654625141574674176,52.31786134,4.951177378,-1.50248774,1.514426312,341.1622202,4.765383154,4.765383154
1654625142574674944,52.31787588,4.951188851,-1.344220622,1.461366018,7.910797766,4.770581961,4.770581961
1654625143574675456,52.31788079,4.95120978,-1.721377014,1.400466079,39.74689984,4.767043461,4.767043461
1654625144574546432,52.31788901,4.951230175,-1.363241971,1.497929445,46.47023877,4.772786342,4.772786342
1654625145574543360,52.31789853,4.951251538,-0.890388872,1.625326112,55.78125182,4.773183424,4.773183424
1654625146574538752,52.31790308,4.951265032,-0.737898095,1.43397709,44.99029466,4.767768189,4.767768189
1654625147574537472,52.31791714,4.951281597,-1.346666906,1.676363901,39.65619551,4.767658696,4.767658696
