Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618489533912064,0.001305298,-8.6315E-05,-2.38577E-05
1654618489543844096,0.000298358,-0.00179207,-0.000499498
1654618489553776128,-0.000376074,0.001970286,-0.00108334
1654618489563706880,-0.000188321,-0.000312575,7.11409E-05
1654618489573638912,-0.001468253,0.002350419,0.002159382
1654618489583570944,-0.000768641,0.001890491,0.00036521
1654618489593502976,-0.001611384,0.000799806,-0.002917856
1654618489603434752,-0.001710719,0.002296769,-0.000224335
1654618489613366784,-0.00041567,0.00092113,0.000644736
1654618489623298816,0.000874099,8.56968E-05,-0.000697764
1654618489633230848,0.000558136,-0.00122674,0.0005336
1654618489643162880,9.26154E-05,-0.000835522,-0.000975613
1654618489653094912,0.0007025,0.001509975,0.002448075
1654618489663025920,-0.000595259,-0.000186193,-0.000400177
1654618489672957952,0.000330673,-2.84191E-05,0.000310101
1654618489682889984,-0.00020196,0.000503414,-0.001261963
1654618489692822016,-0.000676377,-0.00372516,0.001217255
1654618489702754048,-0.000874516,-0.000238283,0.000707527
1654618489712685824,0.000468691,0.00032743,0.000577506
1654618489722617856,0.001078289,0.001269657,-0.000103198
1654618489732549888,0.001226382,0.001169649,-0.001058147
1654618489742481920,-0.000702545,0.003065554,-0.000795293
1654618489752413952,-0.002707302,-0.002242074,0.001283536
1654618489762345984,-0.001072654,0.002414464,0.001250513
1654618489772276992,0.00154307,0.002320977,-6.39083E-05
1654618489782209024,0.000888998,-7.45368E-05,0.001763819
1654618489792141056,-0.000938957,0.002216807,0.000909649
1654618489802073088,-6.54398E-05,-0.002167555,0.000135201
1654618489812004864,-0.001458768,-0.001827682,-0.003417765
1654618489821936896,-0.001090985,-6.3604E-05,0.001745838
1654618489831868928,-0.001335428,0.00130145,0.000124736
1654618489841800960,0.000590038,-1.86793E-05,-0.000190049
1654618489851732992,-0.002225158,0.004394022,-0.000665318
1654618489861665024,0.002897965,0.00291357,0.001349896
1654618489871596800,0.000258961,0.000304262,0.002347868
1654618489881527808,0.000301038,4.83326E-05,-0.000159765
1654618489891459840,-0.003016392,0.000373623,0.001001391
1654618489901391872,0.000668091,-0.000610415,-0.001720093
1654618489911323904,-0.001413911,-0.001055626,-0.000574583
1654618489921255936,-0.000341455,0.00098835,-0.000780179
1654618489931187968,0.001317511,0.001834372,2.35494E-05
1654618489941120000,-0.000751765,-0.001748379,-0.000482718
1654618489951052032,0.000402267,0.004241653,-0.001134265
1654618489960984064,0.003128545,-0.001473491,0.001253792
1654618489970916096,-0.00088786,-4.33372E-05,0.001899692
1654618489980846848,-0.000593048,0.001082913,-0.000456939
1654618489990778880,-0.001349066,-0.002838277,-0.000662203
1654618490000710912,-0.000899525,-0.002778355,0.00119109
1654618490010642944,0.000286084,-0.002427487,-0.001195896
1654618490020574720,1.68383E-05,-0.001420546,-0.002163423
1654618490030506752,-0.001870812,-0.000320553,0.000186926
1654618490040438784,0.000347867,-0.001614849,4.52455E-05
1654618490050370816,-0.003023727,-0.00086649,-0.000860465
1654618490060302848,0.000342508,-0.001417498,-0.00077338
1654618490070235136,8.13249E-05,-0.001546637,-0.001802538
1654618490080166912,-0.002571716,0.000764188,0.000433985
1654618490090097920,0.001405001,-0.001275475,0.000976291
1654618490100029952,0.001104063,0.001280893,-0.000816816
1654618490109961984,0.001476115,0.001347245,0.001116431
1654618490119894016,7.04983E-05,-0.000458911,0.000252768
1654618490129825792,-0.001141784,0.001654174,0.000553268
1654618490139757824,0.00092909,-0.000974632,-0.001019328
1654618490149689856,-0.000451852,0.000583431,-0.002187221
1654618490159621888,-0.001041476,0.002466285,-0.002747017
1654618490169553920,-0.001675127,1.31286E-05,0.000622256
1654618490179485696,0.000685232,-0.002808491,-0.001289362
1654618490189416960,0.002861017,-0.000402246,0.000801858
1654618490199348992,-0.002822701,-0.000791867,-0.001637331
1654618490209281024,-0.00109967,-0.000669948,0.001867675
1654618490219213056,-0.00063841,-0.001331211,-0.002159025
1654618490229144832,-0.000780299,9.98799E-05,-0.001536115
1654618490239076864,-0.00080693,0.003133487,-0.001037837
1654618490249008896,0.000399479,0.004133516,-0.001878206
1654618490258940928,0.000632506,-0.000289729,-0.000567398
1654618490268872960,-8.95164E-05,0.00265609,-0.00033037
1654618490278804992,0.002058323,0.000136473,0.000176163
1654618490288736768,0.000760224,-0.002545071,-0.000683344
1654618490298668032,-8.87918E-05,-0.000174857,0.001401378
1654618490308600064,0.000430965,0.00091742,-0.001638242
1654618490318532096,-0.001818075,0.001448721,0.000266717
1654618490328464128,9.23271E-05,-0.000624101,-0.000289367
1654618490338395904,0.000231877,0.000123715,-0.000975396
1654618490348327936,0.000224649,0.003428119,0.00358027
1654618490358259968,0.002577285,-0.000382598,0.000192462
1654618490368192000,0.001584334,0.001067053,-0.002487225
1654618490378124032,0.000694306,-0.000128174,-0.000734067
