Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618716957093120,52.32199167,4.954409533,-2.527401782,2.679688552,352.1893115,31.78396727,31.78396727
1654618717957081088,52.32194493,4.95445929,-2.558297776,2.100732478,4.527803009,30.37949175,30.37949175
1654618718957064448,52.32183514,4.954529107,-2.567931389,1.639665735,33.7259845,25.77561732,25.77561732
1654618719957048320,52.3218738,4.954425811,-2.51393535,1.889045814,-1,24.43143324,24.43143324
1654618720957036800,52.32194374,4.954400362,-2.541157618,2.85721358,351.9834782,24.79537716,24.79537716
1654618721957027072,52.32202069,4.954407782,-2.557161017,3.779306938,357.8675183,25.66118331,25.66118331
1654618722957018112,52.32200415,4.954386628,-2.517061973,2.586598473,344.78444,27.39334121,27.39334121
1654618723957010688,52.32203608,4.954367369,-2.49680956,2.322455312,341.8103596,26.75494492,26.75494492
1654618724957002752,52.32205501,4.954327194,-2.47377203,2.097319513,322.7419568,26.80312226,26.80312226
1654618725956996864,52.3221051,4.954314536,-2.473296689,2.448348445,331.7694753,27.85122375,27.85122375
1654618726956991232,52.32212577,4.954300916,-2.474373288,2.637121098,337.7382103,28.98931526,28.98931526
1654618727956985344,52.3220852,4.954270517,-2.450408631,2.003959959,-1,30.32810202,30.32810202
1654618728956980480,52.32209413,4.954247063,-2.447528019,2.002891275,-1,33.02121717,33.02121717
1654618729956975616,52.32196713,4.954398356,-2.481600314,0.39474489,-1,27.72083053,27.72083053
1654618730956971520,52.32182544,4.954445308,-2.534332101,0.398669466,-1,22.10044724,22.10044724
1654618731956968704,52.32182858,4.954431146,-2.526734932,0.297057435,-1,22.32439823,22.32439823
1654618732956964864,52.32183946,4.954419002,-2.536257198,0.761879876,-1,22.43446147,22.43446147
1654618733956962048,52.32184592,4.954414732,-2.536002108,1.225829364,-1,22.65347292,22.65347292
1654618734956960256,52.32184015,4.954398196,-2.5220189,0.848071967,-1,23.45525069,23.45525069
1654618735956957440,52.32183691,4.954386862,-2.508779894,0.787204715,-1,24.54116412,24.54116412
1654618736956956160,52.32187416,4.95438504,-2.512119204,1.100474269,-1,25.86141154,25.86141154
1654618737956954368,52.32184403,4.9543607,-2.489482785,0.96164005,-1,27.72747761,27.72747761
1654618738956958976,52.32180272,4.954339537,-2.478344128,1.130772528,-1,29.55808129,29.55808129
1654618739956953344,52.32178901,4.954328714,-2.476179164,1.031631922,-1,31.27208784,31.27208784
1654618740956952576,52.32181128,4.954330178,-2.482579964,0.632923942,-1,34.86473245,34.86473245
1654618741956951808,52.32180282,4.95437379,-2.519193323,1.168547974,-1,27.0360847,27.0360847
1654618742956952064,52.32168498,4.954407903,-2.595698547,0.877593367,-1,18.10131974,18.10131974
1654618743956951552,52.32167553,4.954335864,-2.577134863,1.612059042,260.099509,18.38593548,18.38593548
1654618744956952064,52.32166715,4.954340983,-2.540757614,1.206440208,-1,19.21208278,19.21208278
1654618745956952832,52.32166635,4.954327336,-2.526376407,1.088085661,-1,20.35343132,20.35343132
1654618746956952832,52.32167414,4.954370247,-2.51203636,0.29084694,-1,21.08119442,21.08119442
1654618747956954368,52.32164907,4.954375028,-2.481734818,1.011660149,-1,22.20752343,22.20752343
1654618748956954624,52.32164035,4.954384227,-2.469349297,1.267676168,-1,22.79564368,22.79564368
1654618749956956416,52.32166977,4.954418658,-2.476948775,0.357514073,-1,23.30376845,23.30376845
