Time (s),X (µT),Y (µT),Z (µT)
1654618491093220352,24.19476318,-12.51604462,-31.66217041
1654618491103152384,24.13990784,-12.54062653,-31.27502441
1654618491113084416,24.16340637,-12.48935699,-31.5355835
1654618491123016448,24.33326721,-12.47523499,-31.77087402
1654618491132947200,24.41543579,-12.46711731,-31.30175781
1654618491142879232,24.30833435,-12.80291748,-31.21936035
1654618491152811264,24.4677124,-12.4237442,-31.60778809
1654618491162743296,24.60131836,-12.42045593,-31.63580322
1654618491172675072,24.35877991,-12.41049194,-31.65216064
1654618491182607104,24.09107971,-12.49066162,-31.7555542
1654618491192539136,24.46498108,-12.47566986,-31.67510986
1654618491202471168,24.36877441,-12.65446472,-31.94152832
1654618491212403200,24.45037842,-12.43943787,-32.0994873
1654618491222335232,24.29870605,-12.69145203,-31.76483154
1654618491232266240,24.35801697,-12.55702972,-31.78131104
1654618491242198272,24.32270813,-12.23938751,-32.13482666
1654618491252130304,24.18811035,-12.31071472,-31.89599609
1654618491262062336,24.22688293,-12.37095642,-31.84771729
1654618491271994368,24.20475769,-12.47561646,-31.59710693
1654618491281926144,24.27645874,-12.34375763,-31.34698486
1654618491291858176,24.27615356,-12.59434509,-31.43560791
1654618491301790208,24.07832336,-12.794487,-31.92987061
1654618491311722240,24.23617554,-12.76699066,-31.61773682
1654618491321654272,24.30039978,-12.87071228,-31.65307617
1654618491331585280,24.32720947,-12.44172668,-31.60406494
1654618491341517312,24.56452942,-12.42699432,-31.56097412
1654618491351449344,24.34907532,-12.59157562,-31.38616943
1654618491361381376,24.50970459,-12.39831543,-31.50653076
1654618491371313408,24.54205322,-12.45048523,-31.71380615
1654618491381245184,24.52471924,-12.29790497,-31.63739014
1654618491391177216,24.49786377,-12.47399902,-31.96490479
1654618491401109248,24.55439758,-12.38882446,-31.71435547
1654618491411041280,24.53735352,-12.40024567,-31.77294922
1654618491420973312,24.31025696,-12.44015503,-31.64990234
1654618491430905344,24.32446289,-12.14289856,-31.88702393
1654618491440836096,24.37637329,-12.08890533,-31.90887451
1654618491450768128,24.3044281,-12.26717377,-32.01013184
1654618491460700672,24.46803284,-12.1364975,-31.82476807
1654618491470632704,24.39845276,-12.38214111,-31.89355469
1654618491480564736,24.57870483,-12.36745453,-31.86151123
1654618491490496512,24.62516785,-12.40951538,-32.3583374
1654618491500428800,24.41886902,-12.6073761,-32.12219238
1654618491510360832,24.18199158,-12.69348907,-32.01623535
1654618491520292864,24.18199158,-12.69348907,-32.01623535
1654618491530224896,24.41499329,-12.61158752,-31.82794189
1654618491540155648,24.27890015,-12.39788055,-31.87261963
1654618491550087680,24.32447815,-12.35266876,-32.2322998
1654618491560019712,24.37753296,-12.36881256,-31.92877197
1654618491569951744,24.26121521,-12.51451111,-31.56201172
1654618491579883776,24.39038086,-12.23026276,-31.60089111
1654618491589815808,24.48171997,-12.18060303,-31.31561279
1654618491599747584,24.3417511,-12.35420227,-31.77508545
1654618491609679616,24.32183838,-12.10392761,-32.28686523
1654618491619611648,24.18075562,-12.64310455,-31.84375
1654618491629543680,24.27966309,-12.61508179,-32.06524658
1654618491639474944,24.52320862,-12.4938736,-31.89489746
1654618491649406720,24.55747986,-12.49449921,-31.99182129
1654618491659338752,24.35462952,-12.63367462,-31.76574707
1654618491669270784,24.4437561,-12.57785797,-32.08666992
1654618491679202816,24.43452454,-12.30931091,-32.4708252
1654618491689134848,24.50248718,-12.46214294,-32.17004395
1654618491699066624,24.37757874,-12.50378418,-31.82855225
1654618491708998656,24.55697632,-12.4519043,-32.21508789
1654618491718930688,24.7469635,-12.36882782,-32.45288086
1654618491728862720,24.36248779,-12.97358704,-31.87799072
1654618491738794752,24.30029297,-12.96549225,-31.80102539
1654618491748725760,24.3768158,-12.67282104,-31.9821167
1654618491758657792,24.35717773,-12.51595306,-31.7557373
1654618491768589824,24.09275818,-12.64202118,-32.03222656
1654618491778521856,24.13676453,-12.60323334,-32.15380859
1654618491788453888,24.251297,-12.49581909,-32.11590576
1654618491798385920,24.13960266,-12.74204254,-32.39044189
1654618491808317696,24.3513031,-12.56643677,-32.22497559
1654618491818249728,24.52180481,-12.48210907,-32.24316406
1654618491828181760,24.40454102,-12.546875,-31.99645996
1654618491838113792,24.43267822,-12.15740967,-32.08044434
1654618491848044544,24.60003662,-12.08330536,-31.77636719
1654618491857976576,24.47773743,-12.19696045,-31.38928223
1654618491867908608,24.56332397,-12.24403381,-31.6361084
1654618491877840640,24.58842468,-12.68267822,-31.8170166
1654618491887772672,24.47077942,-12.75308228,-31.74017334
