Time (s),X (µT),Y (µT),Z (µT)
1654618518463784448,-29.24336243,-42.71370697,-23.54534912
1654618518473716480,-29.24427795,-42.92290497,-22.72113037
1654618518483648512,-29.08975983,-42.98174286,-22.12927246
1654618518493580544,-28.92636108,-43.54743195,-21.37487793
1654618518503512576,-28.71298981,-44.05617523,-20.81011963
1654618518513444352,-28.73884583,-44.08069611,-19.68493652
1654618518523376384,-27.99983215,-44.31302643,-19.40594482
1654618518533308416,-27.46099854,-44.87805939,-17.83312988
1654618518543240448,-27.24378204,-45.32508087,-16.7779541
1654618518553171712,-26.82157135,-45.20665741,-15.63903809
1654618518563103488,-26.14320374,-45.58917999,-14.69946289
1654618518573035520,-25.67856598,-45.73981476,-14.11901855
1654618518582967552,-25.21080017,-45.9310379,-14.14959717
1654618518592899584,-24.56825256,-46.12682343,-13.75183105
1654618518602831616,-24.22966003,-46.79087067,-13.7411499
1654618518612763648,-24.16152954,-46.81591034,-12.67279053
1654618518622695424,-23.7674942,-46.87610626,-12.33654785
1654618518632627456,-23.68634796,-47.01264191,-10.95587158
1654618518642559488,-23.12500763,-47.43877411,-9.709899902
1654618518652491520,-22.99652863,-47.07950592,-8.08972168
1654618518662422784,-22.60822296,-46.93877411,-7.307617188
1654618518672354560,-22.39129639,-46.70825958,-6.053527832
1654618518682286592,-22.3341217,-46.96620941,-4.58416748
1654618518692218624,-22.38472748,-46.59424591,-3.706542969
1654618518702150656,-22.63433075,-46.42423248,-3.001525879
1654618518712082688,-23.08042908,-45.84157562,-1.417541504
1654618518722014464,-23.18335724,-45.61203766,-1.32635498
1654618518731946496,-23.86338806,-45.48374176,-0.648254395
1654618518741878528,-24.36043549,-45.43436432,-0.824584961
1654618518751810560,-25.23695374,-44.8138504,-1.113525391
1654618518761742592,-26.19664764,-44.73807526,-1.538391113
1654618518771673344,-27.43139648,-44.28398895,-1.436767578
1654618518781605376,-28.42514801,-43.88219452,-2.128112793
1654618518791537408,-29.63146973,-43.33274078,-2.174926758
1654618518801469440,-30.61423492,-43.04235077,-2.233703613
1654618518811401728,-31.52957153,-42.19486237,-2.070983887
1654618518821333760,-32.02146912,-41.79718018,-2.225952148
1654618518831265536,-32.92056274,-41.23971558,-1.719116211
1654618518841197568,-33.34818268,-41.18910217,-2.063476562
1654618518851129600,-33.72626495,-41.07592773,-1.839538574
1654618518861061632,-34.01864624,-40.71020508,-2.393127441
1654618518870993664,-34.65847778,-40.40339661,-2.825744629
1654618518880924416,-34.9701004,-40.67234039,-3.490905762
1654618518890856448,-35.48744965,-40.45287323,-4.077148438
1654618518900788480,-35.48774719,-40.66768646,-4.219177246
1654618518910720512,-35.8193512,-40.34343719,-4.805786133
1654618518920652544,-35.86714935,-40.86906433,-5.262268066
1654618518930584320,-35.82383728,-40.75416565,-5.488098145
1654618518940516352,-35.67835236,-41.05151367,-6.476745605
1654618518950448640,-35.38097382,-41.15179443,-7.388122559
1654618518960380672,-34.9991684,-41.31778717,-8.686096191
1654618518970312704,-34.64447784,-41.70540619,-9.876525879
1654618518980243456,-34.09417725,-42.09035492,-11.26550293
1654618518990175488,-33.78006744,-42.01166534,-12.66125488
1654618519000107520,-33.19972229,-42.15851593,-14.40704346
1654618519010039552,-33.40513611,-42.22309113,-15.82769775
1654618519019971584,-32.91146088,-42.38820648,-16.95874023
1654618519029903616,-33.03583527,-42.42757416,-17.17877197
1654618519039835392,-33.14480591,-42.736763,-18.20672607
1654618519049767424,-33.53075409,-42.31827545,-18.10302734
1654618519059699456,-33.84356689,-42.03754425,-18.12664795
1654618519069631488,-34.48478699,-41.90291595,-17.7286377
1654618519079563520,-34.67259979,-41.65640259,-17.88879395
1654618519089494528,-34.79398346,-41.88980865,-17.184021
1654618519099426560,-34.80957794,-41.66680908,-17.76348877
1654618519109358592,-34.87549591,-41.55373383,-17.94036865
1654618519119290624,-35.08453369,-41.84505463,-17.5736084
1654618519129222656,-35.05075073,-41.66130829,-17.04742432
1654618519139154432,-34.99690247,-41.97885895,-17.19720459
1654618519149086464,-35.19358826,-41.81502533,-15.98162842
1654618519159018496,-35.38130951,-41.54602051,-15.95800781
1654618519168950528,-35.26235962,-41.53500366,-15.05255127
1654618519178882560,-35.68367004,-41.54718781,-14.33081055
1654618519188813568,-35.79653931,-41.46896362,-13.6036377
1654618519198745600,-35.92123413,-41.50526428,-13.25933838
1654618519208677632,-35.82225037,-41.16574097,-12.3192749
1654618519218609664,-35.83753204,-41.05760193,-12.16577148
