Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618487020529920,52.3147315,4.953716132,1.132343769,-1,-1,35,35
1654618487020529920,52.31473065,4.95371118,1.146030664,-1,-1,35,35
1654618490091819520,52.31478839,4.953699696,-0.466511095,0.231299952,74.36840954,24.60930333,24.60930333
1654618491091815424,52.31482637,4.953676681,-0.399869228,0.413176656,40.49510722,16.98582752,16.98582752
1654618492091812352,52.31486227,4.953667449,-0.358936096,0.528574705,70.097011,14.4794579,14.4794579
1654618493091808768,52.31488722,4.953680865,-0.269374168,0.337953478,54.56766017,12.71005553,12.71005553
1654618494092106752,52.31487637,4.953652971,-0.127882528,0.703458726,41.19307702,14.83851041,14.83851041
1654618495092112896,52.31489586,4.953699353,-0.012245323,0.703458726,35.77688815,21.9415981,21.9415981
1654618496091872000,52.31492084,4.953730837,0.088341879,1.16740644,22.93695913,25.47163716,25.47163716
1654618497091873536,52.31493136,4.953730304,0.06757011,1.319385648,16.17207543,27.30869506,27.30869506
1654618498091403520,52.31496169,4.953729486,0.10869347,2.074242353,19.01355306,15.04577519,15.04577519
1654618499041398016,52.31497259,4.953732031,0.121913691,1.989110827,29.07677922,24.20447503,24.20447503
1654618499991258368,52.31498743,4.953745495,0.121914038,1.989110827,29.07678988,24.20447503,24.20447503
1654618500941242624,52.31499677,4.953757816,0.03314656,1.989110827,26.76732226,21.3748568,21.3748568
1654618501892089344,52.31501137,4.953766148,0.089738791,1.83360517,18.72968631,25.88927179,25.88927179
1654618502842123008,52.31500949,4.953730381,0.276328111,0.98038882,9.887506412,27.62484723,27.62484723
1654618503791190016,52.31501413,4.953688435,0.348631929,0.98038882,6.956400261,24.84832387,24.84832387
1654618504741281280,52.31501568,4.953663654,0.23609164,0.903207898,343.8031831,15.28393967,15.28393967
1654618505691405568,52.31502567,4.95365394,0.097885481,0.903207898,346.8496602,9.143933803,9.143933803
1654618506641527296,52.31501966,4.953650933,-0.038716099,0.676955521,6.839843288,13.29943125,13.29943125
1654618507591662080,52.31502165,4.953634278,-0.112766744,1.080346227,353.77133,18.82156776,18.82156776
1654618508541795072,52.31502374,4.953620948,-0.164216646,1.329849958,11.21469987,8.989455846,8.989455846
1654618509491934976,52.31502716,4.953580333,-0.07903475,1.221027136,347.0259512,11.96190211,11.96190211
