Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618490520982528,1.717539491,-0.090703179,-1.697068974
1654618490530915584,1.220984582,0.009834432,-0.989717848
1654618490540848384,0.59740593,0.272754776,-0.507340683
1654618490550780416,0.092236903,0.642758689,-0.426286579
1654618490560713472,-0.283739063,0.930682312,-0.272683148
1654618490570646528,-0.671498923,0.546563221,0.835512153
1654618490580578560,-1.141440815,-0.362141162,1.883750689
1654618490590511616,-1.076280028,-0.464154902,0.894846189
1654618490600443648,-0.851796649,-0.55106967,0.637333642
1654618490610376704,-0.714247332,-0.330222966,0.1965103
1654618490620309504,-0.440344455,0.192523084,-0.361963699
1654618490630241536,-0.270279942,0.463541529,0.120164375
1654618490640174592,-0.305112391,0.558975982,1.304070008
1654618490650107648,-0.431592928,0.868303046,2.550183585
1654618490660039680,-0.775416809,1.164809797,3.697522486
1654618490669972736,-1.215054921,1.41819187,4.523411291
1654618490679905536,-1.534840899,1.406861721,4.794030957
1654618490689837568,-1.60305861,1.012186651,4.704715322
1654618490699770624,-1.700277341,0.578988078,4.087648129
1654618490709702400,-2.185057712,0.453943763,4.006166595
1654618490719635456,-2.148057116,0.311117481,4.344321601
1654618490729568512,-2.046519046,0.358887917,4.343422884
1654618490739500544,-1.733486602,0.423060086,4.915832552
1654618490749433600,-1.219242112,0.374289776,3.952386244
1654618490759366400,-1.156646207,-0.029833664,3.361901078
1654618490769298432,-0.90667306,-0.943096536,2.071601847
1654618490779231488,-1.17376393,-1.672429392,0.819525865
1654618490789163520,-1.321404664,-2.158853707,-0.257762808
1654618490799096576,-1.521063982,-2.30067383,-0.773915244
1654618490809029632,-1.831598496,-1.895354196,-0.844450792
1654618490818961664,-1.851942128,-0.987810925,-1.008465191
1654618490828894720,-1.636314064,-0.241361806,-0.952866356
1654618490838827520,-1.618626237,0.155281436,-0.804210253
1654618490848759552,-1.45339357,0.219740411,-0.758723009
1654618490858692608,-1.048174217,-0.027638619,-1.05864658
1654618490868625664,-0.787221168,-0.230449586,-1.522690385
1654618490878557696,-0.632567869,-0.653441844,-2.184327394
1654618490888490752,-0.423194572,-0.40177549,-2.698558436
1654618490898422528,-0.249974609,-0.172238508,-2.889108084
1654618490908355584,0.294855205,0.008186687,-2.915255079
1654618490918288384,0.729659716,0.310724548,-5.340271996
1654618490928220416,0.935376457,0.056211623,-5.526418691
1654618490938153472,0.289278861,-0.587129741,-5.01277354
1654618490948086528,0.217592436,-1.68088008,-1.627060261
1654618490958018560,-0.120194926,-1.632993138,-1.383848834
1654618490967951616,-0.940107585,-0.825213452,-2.491541274
1654618490977883648,-1.25513086,0.263757373,-2.100757819
1654618490987816448,-1.417442988,0.760893787,-1.907221997
1654618490997749504,-1.134388488,0.698838165,-1.611377444
1654618491007681536,-0.819118095,0.745044617,-1.766537989
1654618491017614592,-0.544134726,0.823755741,-1.596428452
1654618491027547648,0.182092601,0.75360728,-0.503833523
1654618491037479680,0.819284522,0.875717023,-0.489470422
1654618491047412736,1.1491348,1.05162729,-0.894489509
1654618491057345536,1.506150658,0.85238137,-0.296771922
1654618491067277568,1.500688628,0.778501362,-0.122944726
1654618491077210624,1.307684757,0.846252319,0.310471364
1654618491087142400,1.057247853,0.974638025,1.098362623
1654618491097075712,1.074294752,0.971444129,1.680735946
1654618491107008768,1.471702664,0.595513479,1.852516617
1654618491116940544,1.06505849,1.33917289,0.948244132
1654618491126873600,1.169517829,1.119752396,1.369375806
1654618491136806400,1.40165039,0.09760779,2.56928176
1654618491146738432,1.340534853,-0.446907151,3.291111177
1654618491156671488,1.20984169,-0.933554611,3.651155235
1654618491166603520,1.113075241,-1.56436466,4.310495458
1654618491176536576,0.923457785,-1.947754604,4.529243889
1654618491186469632,0.760175603,-1.897598211,4.843432912
1654618491196401664,0.634506221,-1.829047648,5.791482916
1654618491206334464,0.307862921,-1.380478499,6.447774401
1654618491216267520,1.075554389,0.6236084,6.421525666
1654618491226199552,1.108091366,1.34506703,5.429243229
1654618491236129280,-0.080341035,-0.442030061,4.273503048
1654618491246062336,0.048518588,-1.318298915,3.268212311
1654618491255994112,0.44484111,-1.871857745,1.713448779
1654618491265927168,0.846662501,-2.682114604,1.042919909
1654618491275859200,1.607192884,-2.90023212,0.518378472
1654618491285792000,1.965887112,-1.448809353,-0.234906626
1654618491295725056,2.311593212,0.37553399,-0.100265715
1654618491305657088,3.100998316,-0.037595404,0.369452228
