Time (s),X (µT),Y (µT),Z (µT)
1654618491404984320,-8.807090759,13.52776337,-40.28625488
1654618491414916352,-8.949264526,13.46839905,-40.12255859
1654618491424849152,-9.43522644,13.07330322,-40.1885376
1654618491434781184,-9.981178284,12.83068085,-40.07281494
1654618491444713984,-10.96471405,12.59684753,-40.66864014
1654618491454647040,-11.83761597,11.89040375,-40.0814209
1654618491464579072,-12.4230957,11.70856476,-40.144104
1654618491474512128,-12.83957672,10.91049957,-40.62023926
1654618491484445184,-13.75077057,10.4479599,-40.40625
1654618491494377216,-14.31993866,9.95791626,-40.08996582
1654618491504310016,-14.93920898,9.163368225,-40.31994629
1654618491514242048,-15.57540131,8.908172607,-40.30749512
1654618491524175104,-15.9622345,8.949836731,-40.29766846
1654618491534108160,-16.28027344,8.809875488,-40.21392822
1654618491544040192,-16.55097198,8.815887451,-39.85650635
1654618491553973248,-16.77963257,8.520988464,-39.76776123
1654618491563906304,-16.9805069,8.667304993,-39.87817383
1654618491573838336,-17.23265076,8.542961121,-39.85913086
1654618491583771136,-17.21803284,8.624961853,-40.23156738
1654618491593704192,-17.39364624,8.404884338,-40.11383057
1654618491603636224,-17.46561432,8.149047852,-39.99554443
1654618491613569280,-17.51429749,8.51676178,-39.8706665
1654618491623501056,-17.9206543,8.581893921,-39.41564941
1654618491633434112,-18.21348572,8.754402161,-39.29187012
1654618491643367168,-18.79855347,8.987800598,-39.03173828
1654618491653299200,-19.24511719,8.724746704,-38.97613525
1654618491663232000,-19.6609726,8.445716858,-38.69293213
1654618491673165056,-20.25009155,8.02722168,-38.91333008
1654618491683097088,-20.78417969,7.413192749,-38.92443848
1654618491693030144,-21.4799881,7.520324707,-38.91729736
1654618491702962176,-22.12615204,7.062728882,-38.67706299
1654618491712895232,-23.01763153,7.163421631,-38.32763672
1654618491722828032,-24.162323,6.768913269,-37.55395508
1654618491732760064,-25.49556732,6.81653595,-36.76885986
1654618491742693120,-26.4937973,6.76625824,-36.24237061
1654618491752626176,-27.30900574,6.430358887,-35.60650635
1654618491762558208,-27.71232605,6.171455383,-35.36035156
1654618491772491264,-28.19371033,5.782585144,-35.37115479
1654618491782423296,-28.22315979,5.962341309,-35.38378906
1654618491792356352,-28.51322937,5.352058411,-35.06262207
1654618491802289152,-28.80458069,5.057197571,-35.46508789
1654618491812220928,-29.76337433,4.594818115,-34.54510498
1654618491822154240,-30.58487701,4.369789124,-34.13134766
1654618491832087296,-31.56088257,3.89389801,-32.96551514
1654618491842019072,-32.14839172,3.53062439,-32.38806152
1654618491851952128,-32.74504089,3.244117737,-32.64221191
1654618491861884160,-32.71270752,3.442092896,-32.31561279
1654618491871817216,-33.0275116,3.204193115,-32.15490723
1654618491881750016,-33.40145874,2.785621643,-31.74829102
1654618491891682048,-33.93610382,2.770576477,-31.86834717
1654618491901615104,-34.18388367,2.592643738,-31.52258301
1654618491911548160,-34.63712311,2.197792053,-30.87786865
1654618491921480192,-34.86606598,1.901695251,-31.31500244
1654618491931413248,-35.11385345,1.315475464,-30.70117188
1654618491941345280,-35.23377991,0.882774353,-30.60168457
1654618491951278336,-35.67630005,0.370040894,-29.76391602
1654618491961211136,-35.42021179,0.190597534,-30.02227783
1654618491971143168,-35.49082947,0.060211182,-30.12158203
1654618491981076224,-35.41790771,0.032661438,-30.19158936
1654618491991009280,-35.3088913,-0.013961792,-30.09216309
