Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (°)
276,2955629;52,31532178;4,956658812;-2,356071377;2,808594638;162,0151362;4,761475706;4,761475706
277,2955747;52,31530428;4,956682919;-2,536953343;2,427826252;151,7902159;4,766703463;4,766703463
278,2955835;52,31528334;4,956684463;-3,022954346;2,237659531;165,7210965;4,766719001;4,766719001
279,2955937;52,31528995;4,956634389;-2,856186409;1,528246527;261,6102345;4,762277596;4,762277596
280,2956014;52,31531211;4,95658602;-2,482911487;2,480715075;300,1786462;4,768424574;4,768424574
281,2956101;52,31533821;4,956552195;-3,400854589;2,8460023;312,7687029;4,776043683;4,776043683
282,295615;52,31535927;4,956515129;-2,597019759;2,734237688;313,7816624;4,77447475;4,77447475
283,2956215;52,31538605;4,956488766;-2,678496145;2,935627174;318,7048491;4,770415598;4,770415598
284,2956266;52,31541578;4,9564598;-2,859039344;3,221783374;321,5602508;4,782404631;4,782404631
285,2956313;52,31544114;4,956438062;-2,510147062;3,050758174;324,8664479;4,782641987;4,782641987
286,2956359;52,31546568;4,956412771;-2,846850596;2,936833012;324,0281252;4,774506348;4,774506348
287,2956392;52,3154869;4,956383231;-2,590673901;2,847027089;321,6954642;4,782073349;4,782073349
288,2956418;52,31551031;4,956345245;-2,966388162;3,135153444;318,5011216;4,776691654;4,776691654
289,2956445;52,31552794;4,956321774;-2,673499675;2,527523857;319,1611659;4,781385147;4,781385147
290,2956461;52,31555178;4,956295187;-2,797090899;2,688194759;323,8467639;4,788512586;4,788512586
291,2956481;52,31557108;4,956259484;-2,671473921;2,847546366;315,9448872;4,787322263;4,787322263
292,2956499;52,31559853;4,956229445;-3,231310465;3,212548226;323,4433241;4,784940529;4,784940529
293,295651;52,31562005;4,956216255;-2,506987712;2,387789562;326,3632541;4,784892607;4,784892607
294,2956508;52,31564473;4,956192172;-2,425439361;2,711771878;324,7800506;4,786730423;4,786730423
295,2956516;52,31566031;4,956149873;-1,79080179;2,706590363;310,4485538;4,786966845;4,786966845
296,2956522;52,31566865;4,956115521;-1,42980081;2,160191177;301,0391588;4,785620224;4,785620224
297,2956512;52,31568165;4,956069645;-1,013013279;2,671785808;298,9683602;4,78404417;4,78404417
298,2956511;52,315682;4,956020476;-0,346198628;2,789763446;287,1321027;4,778943125;4,778943125
299,2956506;52,31567655;4,955975748;-0,024123962;2,421842222;273,0945795;4,765499149;4,765499149
300,2956492;52,3156681;4,955936512;1,367675156;2,247109271;257,2679373;4,767912129;4,767912129
301,2956473;52,31566203;4,955909014;2,647976557;1,702597566;251,8030317;4,766996861;4,766996861
302,295646;52,31565733;4,955902293;3,680950435;1,015485734;212,9210452;4,77214492;4,77214492
303,295645;52,31565928;4,955862104;4,211248125;1,863273828;253,2570112;4,778513109;4,778513109
304,2956424;52,31565878;4,955847082;5,06530746;1,086394678;237,6454527;4,778626669;4,778626669
305,2956401;52,31564536;4,955817165;5,696667363;0,691871661;186,8025532;4,783485595;4,783485595
306,2956375;52,31565553;4,955811206;4,912230597;0,386539278;42,20183166;4,790057243;4,790057243
307,2956353;52,31564521;4,955789105;4,111614089;0,857454452;201,014947;4,800390521;4,800390521
308,2956333;52,31563789;4,955747197;3,535767914;1,527850214;241,1486011;4,814180533;4,814180533
309,2956302;52,31563121;4,95568079;2,703626791;2,047351974;239,653399;4,826982958;4,826982958
310,2956278;52,3156385;4,955632438;2,143095261;1,384526911;287,7124285;4,814996896;4,814996896
311,2956246;52,31562333;4,955543502;1,542718074;2,084767974;267,0856518;4,809116913;4,809116913
312,2956229;52,31560756;4,955481699;0,248337969;1,808788771;254,1874216;4,804385379;4,804385379
