Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2)
3,298747042;5,294190674;8,636590118;11,84920944
3,308679042;7,300318909;9,450896759;17,53932678
3,318610042;8,67146759;10,34543655;21,77896042
3,328542042;8,903634796;11,15689911;23,50966141
3,338473042;8,487949219;11,9518959;22,8661496
3,348404042;7,237449646;12,33255432;20,40900925
3,358331542;5,471122742;12,65303787;16,88129517
3,368262542;3,396137695;12,68776566;13,49758163
3,378194542;1,26022934;12,43703705;10,91305618
3,388125542;-0,377365265;11,99665283;9,19447998
3,398057542;-1,10335556;10,99298996;8,829538879
3,407988542;-2,05462738;11,2910202;9,60402832
3,417920542;-1,658101959;10,79704742;9,630822601
3,427851542;-1,072369995;9,655820618;8,206085358
3,437782542;-1,410067749;9,215286713;6,591692505
3,447714542;-0,922531586;8,085136871;4,818479919
3,457645542;-1,323547668;7,668253784;3,38970108
3,467577542;-2,369273071;7,408693542;1,743574219
3,477508542;-3,837270355;7,206164703;-0,138761444
3,487440542;-4,249363403;7,073091431;-1,915566559
3,497371542;-2,899919586;7,119045868;-3,18492691
3,507303542;-0,747096405;8,425529022;-3,435505829
3,517234542;1,453926544;9,728269958;-2,291584625
3,527165542;2,706222382;10,99284027;-1,620829468
3,537097542;3,421135712;10,95706467;0,04685257
3,547028542;2,393672333;10,21820114;4,233197021
3,556960542;0,720601502;10,26714935;7,819888458
3,566891542;-0,798439636;9,3747052;8,823401642
3,576823542;-2,111060028;8,581504669;8,892857208
3,586754542;-2,215991821;7,972870331;8,081244965
3,596686542;-1,516795807;7,802823944;6,758146362
3,606617542;0,600850525;8,026159515;5,204078064
3,616549542;2,653531952;8,982820129;3,60854599
3,626480542;4,4006987;10,32552795;3,209924927
3,636411542;4,290228424;12,53912476;3,916755066
3,646343542;2,263742523;16,21428223;4,887187042
3,656274542;1,691332855;20,07310776;7,829468536
3,666206542;5,740263062;21,59110107;12,61307098
3,676137542;11,38158188;20,26994843;15,69755676
3,686069542;16,1430304;18,30857712;16,42025391
3,696000542;20,17848862;16,11548767;14,55213867
3,705932542;22,10558121;14,4734024;12,5889711
3,715863542;21,85859482;12,43808487;10,43405228
3,725794542;19,77567627;9,759554901;8,102500763
3,735726542;16,57622955;6,788533173;6,102809143
3,745657542;12,72114624;4,208498383;4,356540527
3,755589542;9,446855164;1,726958771;2,935096436
3,765520542;6,925198975;-0,099842377;2,169139252
