Time (s);X (rad/s);Y (rad/s);Z (rad/s)
3,297505042;-4,651620865;-1,794450879;-0,771346271
3,307437042;-4,522916317;-2,707934856;-0,978044331
3,317368042;-3,902039289;-3,253464937;-1,271341324
3,327300042;-3,136429071;-3,400598288;-1,414802909
3,337231042;-2,522499561;-3,234555483;-1,395803928
3,347163042;-2,207912922;-2,7574296;-1,217070222
3,357089542;-2,209714651;-2,090952873;-0,918933749
3,367020542;-2,434988976;-1,612089276;-0,50561893
3,376952542;-2,714692354;-1,772139549;-0,11380022
3,386883542;-2,672688484;-2,703316927;0,129910991
3,396815542;-2,059432983;-4,161994934;0,186058313
3,406746542;-0,968092918;-5,93377018;0,246986374
3,416678542;0,191179976;-6,953378201;0,191271663
3,426609542;0,974298477;-7,332183838;0,398930848
3,436541542;1,425311327;-7,248618603;0,859256148
3,446472542;1,826089144;-6,80253315;1,23748517
3,456403542;2,187234879;-6,536578655;1,475377917
3,466335542;2,389250994;-6,575026989;1,675254226
3,476266542;2,213952303;-6,708935261;1,9972018
3,486198542;1,721862078;-6,427767277;2,352954388
3,496129542;0,968068838;-5,470440388;2,414608479
3,506061542;-0,030229624;-4,007626534;2,185855389
3,515992542;-0,984140635;-2,399394512;1,711073279
3,525924542;-1,727446675;-0,423390687;0,967485964
3,535855542;-2,073488474;1,015286803;0,110473938
3,545787542;-1,573424697;1,630034328;-0,629285634
3,555718542;-0,43295309;1,702812672;-1,296802163
3,565649542;0,821359277;1,452574372;-1,69616425
3,575581542;1,965910792;1,183439016;-1,793402672
3,585512542;2,823437929;1,135467291;-1,750066876
3,595444542;3,254863501;1,372672081;-1,736486316
3,605375542;3,28959775;2,20065999;-1,908536077
3,615307542;3,131192923;3,536058426;-2,233692169
3,625238542;3,010415316;4,837360382;-2,524645329
3,635170542;2,988612413;5,597939968;-2,361860991
3,645101542;2,975066662;5,022908211;-1,596895933
3,655032542;3,201024055;2,998211622;-0,574989677
3,664964542;3,940310955;1,012488127;-0,073549233
3,674895542;4,745634079;-0,072630554;-0,024626445
3,684827542;5,019761086;0,006260528;-0,152621687
3,694758542;4,841099739;1,103707552;-0,368511528
3,704690542;4,367430687;2,410802364;-0,602322936
3,714621542;3,729583502;3,574492693;-0,893027008
3,724553542;3,026680231;4,393341064;-1,158907771
3,734484542;2,342963219;4,866688728;-1,222340345
3,744416542;1,717426419;5,093018532;-1,020339251
3,754347542;1,205242038;5,073364735;-0,612108111
3,764278542;0,889790297;4,722941399;-0,068420611
3,774210542;0,777328014;4,0693717;0,516841412
3,784141542;0,770770252;3,320469379;0,954643309
3,794073542;0,838932097;2,719280005;1,184570909
3,804004542;0,855350196;2,286106348;1,241806746
3,813936542;0,694724619;2,124442816;1,133461595
3,823867542;0,343192965;2,243297815;0,884225965
3,833799542;-0,09116634;2,351612329;0,554353654
3,843730542;-0,541663766;2,31242156;0,150086075
3,853662542;-0,98745954;2,123843908;-0,373169988
3,863593542;-1,354575276;1,768209815;-0,934839428
3,873524542;-1,578091621;1,42711103;-1,453951955
3,883456542;-1,781767249;1,200910091;-1,73665607
3,893387542;-2,029962301;1,034530401;-1,802944064
3,903319542;-2,230376482;0,926925421;-1,831475854
3,913250542;-2,428140402;0,957070589;-1,967301846
3,923182542;-2,634489298;0,829561889;-2,226829529
3,933113542;-2,723841906;0,501200199;-2,670888901
3,943045542;-2,635784864;-0,057806607;-3,202367783
3,952976542;-2,482175112;-0,846411884;-3,626083612
3,962908542;-2,3865695;-1,406613708;-3,822163343
3,972839542;-2,81885457;-1,868476868;-3,880871058
3,982771542;-3,855592489;-2,497160435;-3,945261955
3,992702542;-5,162331104;-3,452339172;-4,038218498
4,002633542;-6,052614212;-4,556629181;-4,063844204
4,012565542;-6,171952724;-5,381977558;-4,043501854
4,022496542;-5,466675758;-5,355781078;-3,998326302
4,032428542;-4,511602879;-4,520600319;-3,840872765
4,042359542;-4,04722023;-3,556146383;-3,449826479
4,052291542;-3,697886944;-2,716403961;-3,053404808
4,062222542;-3,083129883;-2,367657423;-2,638093233
4,072154542;-2,099188089;-2,787006855;-2,173202515
4,082085542;-0,919489741;-3,842840672;-1,53978622
4,092017542;0,239087641;-5,246199131;-0,694577873
4,101948542;1,27463305;-6,497114658;0,214999244
4,111880542;1,925090551;-7,228358269;1,00913775
4,121811542;2,086829662;-7,476225376;1,575844049
4,131742542;1,850589037;-7,408056259;1,876517057
4,141674542;1,372132421;-7,218131542;2,013931751
4,151605542;0,75420481;-6,901659012;2,085193157
4,161537542;0,123297654;-6,537732124;2,114985228
4,171468542;-0,429421783;-6,145726204;2,085369349
4,181400542;-0,879430294;-5,512804985;1,88679564
4,191331542;-1,294316292;-4,628077984;1,524544835
4,201263542;-1,699472547;-3,45439744;1,052913427
4,211194542;-2,07562542;-2,283330917;0,508139193
4,221126542;-2,268399239;-1,273625493;-0,057025947
4,231057542;-2,087722301;-0,599979699;-0,471550077
4,240989542;-1,449454784;-0,429536343;-0,747174978
4,250920542;-0,525148153;-0,503867745;-0,946794093
4,260851542;0,436695337;-0,456034929;-1,257424116
4,270783542;1,172709465;-0,132040083;-1,730001926
