Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618640620039936,-0.538726986,0.184442267,-1.510534286
1654618640629970688,-0.59538281,-0.053579628,-1.505931854
1654618640639901952,-0.75437367,-0.327280879,-1.600952625
1654618640649833984,-0.890110195,-0.506691694,-1.761307955
1654618640659764992,-1.021908998,-0.545685649,-2.118458509
1654618640669696768,-0.914003551,-0.314616174,-2.233863592
1654618640679627776,-0.839265883,-0.273545474,-2.215502024
1654618640689559040,-0.90037477,-0.330793321,-2.178145647
1654618640699490816,-1.021075606,-0.36085853,-2.097193003
1654618640709421824,-1.050405264,-0.552116633,-2.079176664
1654618640719353856,-1.058130503,-0.721998513,-2.150805473
1654618640729285120,-1.017651439,-0.714128077,-2.28100729
1654618640739215872,-0.97967881,-0.715808392,-2.33310771
1654618640749147904,-0.933103561,-0.734641731,-2.408026934
1654618640759078912,-0.880719543,-0.645695627,-2.234415054
1654618640769010688,-0.723336875,-0.762628853,-2.062808037
1654618640778941952,-0.641155183,-0.620770276,-1.894694328
1654618640788872960,-0.57374233,-0.75971961,-1.663532972
1654618640798804992,-0.459230661,-1.061332107,-1.456041098
1654618640808735744,-0.321902365,-1.149323583,-1.337373734
1654618640818667776,-0.156454623,-0.990030646,-1.147594333
1654618640828599040,-0.02960027,-0.874048352,-0.853880465
1654618640838529792,-0.006560189,-0.690279424,-0.694577634
1654618640848461824,0.014720332,-0.274884611,-0.637159884
1654618640858392832,0.077013098,0.162505224,-0.582721829
1654618640868325120,0.124118559,0.358821482,-0.36929372
1654618640878255872,0.235073164,0.447721601,-0.103795558
1654618640888186880,0.307360679,0.496226281,0.193156764
1654618640898118912,0.316330522,0.57841593,0.454154104
1654618640908049920,0.280023396,0.660506487,0.684965789
1654618640917981952,0.263803303,0.735255778,0.883422732
1654618640927912960,0.34002164,0.845004618,0.944785118
1654618640937843712,0.382339269,0.906353414,1.10417819
1654618640947775744,0.429457247,0.95915246,1.317704082
1654618640957707008,0.515869975,0.927553654,1.47075665
1654618640967639040,0.655020416,0.914114535,1.634643078
1654618640977569792,0.701951861,1.001140714,1.767885685
1654618640987500800,0.670896173,1.042379737,1.822169662
1654618640997432832,0.619000375,1.04527545,1.817890406
1654618641007363840,0.556185186,1.034998417,1.80660069
1654618641017295872,0.480140597,0.994494975,1.865637183
1654618641027226880,0.422237337,0.866215587,2.02790904
1654618641037157888,0.407965958,0.71487397,2.273090601
1654618641047089920,0.418302506,0.508986056,2.545009136
1654618641057020928,0.419527382,0.253114194,2.778655529
1654618641066952960,0.252481401,0.248941287,2.995087862
1654618641076883712,0.329135895,-0.016366782,3.122851372
1654618641086815744,0.437803239,-0.083179899,3.18569541
1654618641096747008,0.48189193,0.005413582,3.140832663
1654618641106678016,0.514649391,0.303047657,3.041760445
1654618641116609792,0.688822508,0.713654816,3.079298496
1654618641126540800,0.670000076,0.965436399,3.262213945
1654618641136472832,0.607868612,0.309127957,3.133582115
1654618641146403840,0.652736247,-0.126277581,2.662040234
1654618641156334848,0.617189407,-0.125092626,2.280104399
1654618641166266880,0.388100535,-0.463746846,2.179465055
