Time (s),X (µT),Y (µT),Z (µT)
1654618489653597696,-24.20865631,36.34693909,19.26733398
1654618489663528704,-24.82559967,35.52513504,19.7399292
1654618489673459712,-25.58557892,34.53902054,20.96923828
1654618489683390720,-26.71268463,33.60062027,21.72857666
1654618489693321728,-27.35823059,32.48673248,22.38098145
1654618489703253760,-27.97809601,31.63871384,23.01928711
1654618489713184512,-28.94799042,30.81272888,23.15625
1654618489723115776,-29.31536102,30.09672165,23.66015625
1654618489733046784,-29.98642731,29.68500137,23.76928711
1654618489742977536,-29.91721344,29.1996994,23.7487793
1654618489752908800,-30.35092163,28.77685928,23.87780762
1654618489762839552,-30.53727722,28.59774017,24.16644287
1654618489772770560,-30.89910126,28.1961174,24.4352417
1654618489782701824,-31.3120575,27.2726326,24.38116455
1654618489792632576,-32.30141449,27.03820419,24.19586182
1654618489802564608,-32.73170471,26.20064926,23.9552002
1654618489812495616,-33.55253601,25.38117218,24.32519531
1654618489822426624,-34.25515747,24.93644333,24.47546387
1654618489832357632,-34.54489136,24.32702255,24.23034668
1654618489842288640,-34.96749115,23.83229446,24.18829346
1654618489852219648,-35.58385468,23.66901398,24.43359375
1654618489862150656,-35.4567337,23.33622742,25.05273438
1654618489872081664,-35.65158844,22.95508957,25.17419434
1654618489882012672,-35.29522705,23.10782242,25.27655029
1654618489891944704,-35.09630585,23.26316071,25.76190186
1654618489901875712,-34.82003021,23.16735077,26.1138916
1654618489911806464,-34.54949188,23.11260605,26.44146729
1654618489921737728,-34.33456421,23.008564,26.45111084
1654618489931668736,-34.73142242,22.83044052,26.54229736
1654618489941599488,-34.95539093,22.48883438,25.96514893
1654618489951530752,-35.33215332,22.22318268,25.45410156
1654618489961461760,-36.05317688,21.90952301,25.1663208
1654618489971392512,-36.96437836,21.30412292,25.03308105
1654618489981323776,-37.27857971,21.04669952,24.34735107
1654618489991255808,-37.95110321,20.39089966,24.62145996
1654618490001186560,-37.91467285,19.45411682,25.14788818
1654618490011117824,-38.02231598,18.82881927,25.41119385
1654618490021048832,-38.01029205,18.06785583,25.29638672
1654618490030979584,-37.65705872,17.46464539,25.83660889
1654618490040910848,-37.37228394,16.65102386,26.86578369
1654618490050841600,-37.3330307,16.01247406,27.23223877
1654618490060772608,-36.90232086,15.78173065,27.45983887
1654618490070704640,-36.98123932,15.53162384,27.64294434
1654618490080635904,-37.01280212,15.88098145,27.08868408
1654618490090566656,-37.25662994,16.01940918,27.53887939
1654618490100497664,-37.04483032,16.30262756,27.63458252
1654618490110428672,-37.0149231,16.2895813,27.61224365
1654618490120359680,-37.01963806,16.44887543,27.38433838
1654618490130290688,-36.92156982,16.49932098,27.11065674
1654618490140221696,-36.90454865,16.50006104,26.5536499
1654618490150152704,-37.17698669,16.42874908,26.37744141
1654618490160084736,-37.38056183,16.45075226,25.75805664
1654618490170015488,-38.31894684,15.84482574,25.29608154
1654618490179946752,-38.97192383,14.75431824,25.19604492
1654618490189877760,-39.6583252,13.69156647,24.55413818
1654618490199808512,-40.16616058,12.85774994,24.19781494
1654618490209739776,-40.31832123,12.3833313,24.16351318
1654618490219670784,-40.13930511,12.48868561,24.00457764
1654618490229601536,-39.70503998,12.50975037,24.64282227
1654618490239532800,-39.90276337,12.84661102,24.84387207
1654618490249464832,-40.01004028,12.81151581,24.99475098
1654618490259395584,-40.39819336,12.62083435,24.41821289
1654618490269326592,-40.69434357,11.86582184,24.11956787
1654618490279257856,-40.7383194,11.90219116,23.46655273
1654618490289188608,-41.28681183,11.36943054,23.19616699
1654618490299119616,-41.88775635,10.65776825,22.73797607
1654618490309050624,-42.57292938,9.728904724,22.59674072
1654618490318981632,-43.26946259,8.789497375,21.89630127
1654618490328912640,-43.88453674,7.643547058,21.05194092
1654618490338844672,-44.45393372,6.646903992,20.72253418
1654618490348775680,-44.72081757,5.794082642,20.21740723
1654618490358706688,-45.29212952,5.198776245,19.82861328
1654618490368637440,-45.5424881,4.594429016,19.35076904
1654618490378568704,-45.76696014,3.832893372,18.97357178
1654618490388500480,-46.16002655,2.907989502,18.38323975
1654618490398431488,-46.44274902,2.568748474,17.31756592
1654618490408362496,-46.68055725,2.039466858,16.39147949
1654618490418293504,-46.67118073,1.56942749,16.16357422
1654618490428225536,-46.91513824,0.945991516,15.91772461
1654618490438156544,-46.97001648,0.20098877,15.60546875
1654618490448087552,-47.0080719,-0.179885864,15.43481445
1654618490458018560,-46.95446014,-0.489120483,16.08587646
1654618490467949312,-46.5035553,-0.61882019,17.49938965
1654618490477880576,-45.98874664,-1.00453949,18.52600098
1654618490487811584,-45.53960419,-1.356010437,19.68988037
1654618490497742336,-44.59640503,-1.392753601,21.86431885
1654618490507674368,-43.4394989,-1.709686279,23.68621826
1654618490517605632,-42.16031647,-1.59286499,25.40942383
1654618490527536384,-40.89971161,-1.765586853,27.01544189
