Time (s);X (µT);Y (µT);Z (µT)
2,584079667;-20,67754364;39,36988831;16,44299316
2,594010667;-21,16542816;39,33263779;16,58636475
2,603941667;-21,30802155;38,67873383;17,07049561
2,613873667;-21,64588928;38,6336174;17,02667236
2,623804667;-22,02236938;38,16335297;17,01879883
2,633735667;-22,56370544;37,83156204;17,64916992
2,643666667;-23,30926514;36,99644852;18,6762085
2,653597667;-24,20865631;36,34693909;19,26733398
2,663528667;-24,82559967;35,52513504;19,7399292
2,673459667;-25,58557892;34,53902054;20,96923828
2,683390667;-26,71268463;33,60062027;21,72857666
2,693321667;-27,35823059;32,48673248;22,38098145
2,703253667;-27,97809601;31,63871384;23,01928711
2,713184667;-28,94799042;30,81272888;23,15625
2,723115667;-29,31536102;30,09672165;23,66015625
2,733046667;-29,98642731;29,68500137;23,76928711
2,742977667;-29,91721344;29,1996994;23,7487793
2,752908667;-30,35092163;28,77685928;23,87780762
2,762839667;-30,53727722;28,59774017;24,16644287
2,772770667;-30,89910126;28,1961174;24,4352417
2,782701667;-31,3120575;27,2726326;24,38116455
2,792632667;-32,30141449;27,03820419;24,19586182
2,802564667;-32,73170471;26,20064926;23,9552002
2,812495667;-33,55253601;25,38117218;24,32519531
2,822426667;-34,25515747;24,93644333;24,47546387
2,832357667;-34,54489136;24,32702255;24,23034668
2,842288667;-34,96749115;23,83229446;24,18829346
2,852219667;-35,58385468;23,66901398;24,43359375
2,862150667;-35,4567337;23,33622742;25,05273438
2,872081667;-35,65158844;22,95508957;25,17419434
2,882012667;-35,29522705;23,10782242;25,27655029
2,891944667;-35,09630585;23,26316071;25,76190186
2,901875667;-34,82003021;23,16735077;26,1138916
2,911806667;-34,54949188;23,11260605;26,44146729
2,921737667;-34,33456421;23,008564;26,45111084
2,931668667;-34,73142242;22,83044052;26,54229736
2,941599667;-34,95539093;22,48883438;25,96514893
2,951530667;-35,33215332;22,22318268;25,45410156
2,961461667;-36,05317688;21,90952301;25,1663208
2,971392667;-36,96437836;21,30412292;25,03308105
2,981323667;-37,27857971;21,04669952;24,34735107
2,991255667;-37,95110321;20,39089966;24,62145996
3,001186667;-37,91467285;19,45411682;25,14788818
3,011117667;-38,02231598;18,82881927;25,41119385
3,021048667;-38,01029205;18,06785583;25,29638672
3,030979667;-37,65705872;17,46464539;25,83660889
3,040910667;-37,37228394;16,65102386;26,86578369
3,050841667;-37,3330307;16,01247406;27,23223877
3,060772667;-36,90232086;15,78173065;27,45983887
3,070704667;-36,98123932;15,53162384;27,64294434
3,080635667;-37,01280212;15,88098145;27,08868408
3,090566667;-37,25662994;16,01940918;27,53887939
3,100497667;-37,04483032;16,30262756;27,63458252
3,110428667;-37,0149231;16,2895813;27,61224365
3,120359667;-37,01963806;16,44887543;27,38433838
3,130290667;-36,92156982;16,49932098;27,11065674
3,140221667;-36,90454865;16,50006104;26,5536499
3,150152667;-37,17698669;16,42874908;26,37744141
3,160084667;-37,38056183;16,45075226;25,75805664
3,170015667;-38,31894684;15,84482574;25,29608154
3,179946667;-38,97192383;14,75431824;25,19604492
3,189877667;-39,6583252;13,69156647;24,55413818
3,199808667;-40,16616058;12,85774994;24,19781494
3,209739667;-40,31832123;12,3833313;24,16351318
3,219670667;-40,13930511;12,48868561;24,00457764
3,229601667;-39,70503998;12,50975037;24,64282227
3,239532667;-39,90276337;12,84661102;24,84387207
3,249464667;-40,01004028;12,81151581;24,99475098
3,259395667;-40,39819336;12,62083435;24,41821289
3,269326667;-40,69434357;11,86582184;24,11956787
3,279257667;-40,7383194;11,90219116;23,46655273
3,289188667;-41,28681183;11,36943054;23,19616699
3,299119667;-41,88775635;10,65776825;22,73797607
3,309050667;-42,57292938;9,728904724;22,59674072
3,318981667;-43,26946259;8,789497375;21,89630127
3,328912667;-43,88453674;7,643547058;21,05194092
3,338844667;-44,45393372;6,646903992;20,72253418
3,348775667;-44,72081757;5,794082642;20,21740723
3,358706667;-45,29212952;5,198776245;19,82861328
3,368637667;-45,5424881;4,594429016;19,35076904
3,378568667;-45,76696014;3,832893372;18,97357178
3,3885005;-46,16002655;2,907989502;18,38323975
3,3984315;-46,44274902;2,568748474;17,31756592
3,4083625;-46,68055725;2,039466858;16,39147949
3,4182935;-46,67118073;1,56942749;16,16357422
3,4282255;-46,91513824;0,945991516;15,91772461
3,4381565;-46,97001648;0,20098877;15,60546875
3,4480875;-47,0080719;-0,179885864;15,43481445
3,4580185;-46,95446014;-0,489120483;16,08587646
3,4679495;-46,5035553;-0,61882019;17,49938965
3,4778805;-45,98874664;-1,00453949;18,52600098
3,4878115;-45,53960419;-1,356010437;19,68988037
3,4977425;-44,59640503;-1,392753601;21,86431885
3,5076745;-43,4394989;-1,709686279;23,68621826
3,5176055;-42,16031647;-1,59286499;25,40942383
3,5275365;-40,89971161;-1,765586853;27,01544189
3,5374675;-40,03295135;-1,549484253;27,76513672
3,5473985;-39,38907623;-1,365219116;28,66912842
3,5573295;-39,01035309;-1,140617371;29,24017334
3,5672605;-38,73316956;-1,175590515;30,13616943
3,5771915;-37,97658539;-0,624397278;30,25268555
3,5871225;-37,43295288;0,04851532;30,83319092
3,5970545;-36,76699829;0,465553284;32,11932373
3,6069855;-35,92963409;1,266036987;33,23394775
3,6169165;-34,62134552;2,549972534;34,1003418
3,6268475;-33,43759155;3,664558411;35,02124023
3,6367785;-32,46875;5,280815125;35,47662354
3,6467095;-32,46875;5,280815125;35,47662354
3,6566405;-32,17716217;5,578765869;35,86816406
3,6665715;-32,07516479;5,922492981;36,12994385
3,6765035;-31,91212463;6,373207092;35,70391846
3,6864345;-31,73434448;6,404151917;35,7288208
3,6963655;-31,70319366;6,380310059;35,74316406
3,7062965;-31,43186188;6,53302002;35,85388184
3,7162275;-31,42709351;6,926101685;35,57226562
3,7261585;-31,40052032;7,200935364;35,67285156
3,7360895;-31,13684845;8,16633606;35,78613281
3,7460205;-30,58564758;9,122039795;35,86767578
3,7559525;-29,96390533;9,771232605;36,41455078
3,7658835;-29,44480896;10,27560425;36,24487305
3,7758145;-28,79420471;11,30639648;35,87585449
3,7857455;-29,10827637;11,60448456;35,82452393
3,7956765;-29,66624451;11,28103638;35,56213379
3,8056075;-29,9441452;10,92829132;35,43786621
3,8155385;-30,50566101;10,53377533;35,22558594
3,8254695;-31,69367218;9,799194336;34,86810303
3,8354005;-32,56044006;8,498504639;34,29840088
3,8453325;-33,77425385;7,275024414;33,3302002
3,8552635;-34,82987976;6,471862793;32,75097656
3,8651945;-34,64454651;6,426841736;32,68334961
3,8751255;-34,83107758;6,211021423;32,7713623
3,8850565;-35,04227448;5,728469849;32,91516113
3,8949875;-34,92708588;5,430358887;32,78204346
3,9049185;-35,04918671;4,770950317;33,03381348
3,9148495;-34,9908905;4,38054657;32,95526123
3,9247815;-34,99182129;3,659477234;33,34997559
3,9347125;-34,63643646;2,991920471;33,73809814
3,9446435;-35,00783539;1,779785156;33,97930908
3,9545745;-35,28339386;0,580635071;34,29034424
3,9645055;-35,20198822;0,053741455;34,27801514
3,9744365;-35,26172638;-0,922515869;34,45068359
3,9843675;-35,31066895;-1,895957947;34,56890869
3,9942985;-35,12378693;-2,662818909;34,4609375
4,0042305;-35,34912109;-3,570114136;34,09039307
4,0141615;-35,65606689;-4,68875885;33,92706299
4,0240925;-35,67585754;-5,451416016;33,32623291
4,0340235;-36,15861511;-6,38999176;32,83947754
4,0439545;-36,43025208;-7,196922302;32,50665283
4,0538855;-36,63538361;-7,177207947;31,6217041
4,0638165;-36,81138611;-7,368980408;31,1741333
4,0737475;-37,11184692;-7,769866943;30,7769165
4,0836795;-37,03681183;-7,785133362;30,62780762
4,0936105;-36,86968231;-7,653495789;30,88885498
4,1035415;-36,20648956;-7,26158905;31,78137207
4,1134725;-35,77108002;-7,175186157;32,15789795
4,1234035;-35,59422302;-7,20211792;32,49884033
4,1333345;-35,58036041;-7,480369568;33,00646973
4,1432655;-35,14455414;-7,551445007;33,02807617
4,1531965;-34,81472015;-7,708480835;33,34490967
4,1631285;-34,02796936;-7,96269989;33,62896729
4,1730595;-33,60319519;-8,645935059;34,35955811
4,1829905;-32,9138031;-8,619796753;34,79138184
4,1929215;-32,08358765;-9,126426697;35,09710693
4,2028525;-31,66143036;-9,59627533;35,57470703
4,2127835;-31,10250092;-10,42414093;35,97460938
4,2227145;-30,87397766;-11,07641602;35,98968506
4,2326455;-30,74468994;-11,7166214;35,82867432
4,2425765;-30,66705322;-12,16523743;35,5144043
4,2525085;-30,48665619;-12,67701721;35,71575928
4,2624395;-30,46180725;-13,00991821;35,4453125
4,2723705;-29,8589859;-13,28810883;35,28051758
4,2823015;-29,39117432;-13,66057587;35,84173584
4,2922325;-29,39183044;-14,22335052;35,68121338
