Time (s);X (µT);Y (µT);Z (µT)
264,6224181;-35,98374939;33,98326111;9,844604492
264,6323501;-36,47193146;33,95632553;9,605957031
264,6422831;-36,81885529;33,51002121;9,731994629
264,6522161;-36,87669373;33,39364243;9,270568848
264,6621481;-37,07979584;32,97271729;9,559692383
264,6720811;-37,38456726;32,90552521;9,537719727
264,6820131;-37,77900696;32,58298874;9,017089844
264,6919461;-38,14933014;32,19661331;8,713134766
264,7018791;-38,57369232;31,82037354;8,553527832
264,7118111;-39,05551147;31,41206741;8,084838867
264,7217441;-39,05551147;31,41206741;8,084838867
264,7316761;-39,81007385;30,63380814;7,194702148
264,7416091;-40,21794128;30,21018219;7,34777832
264,7515421;-40,21794128;30,21018219;7,34777832
264,7614741;-40,40438843;29,87147141;6,454956055
264,7714071;-40,73587799;29,52023697;6,457519531
264,7813391;-41,32511902;29,36433792;6,627929688
264,7912721;-41,47245026;28,64834976;6,024902344
264,8012051;-41,86384583;28,35116577;5,861450195
264,8111371;-42,01429749;28,14091873;5,235839844
264,8210701;-42,56630707;27,56304932;5,302612305
264,8310021;-42,80706787;27,09820938;5,306213379
264,8409351;-43,18941498;26,65133286;5,444885254
264,8508681;-43,21630859;26,45468903;5,143981934
264,8608001;-43,79917908;25,66427231;4,853820801
264,8707331;-44,05960083;25,10255432;4,969787598
264,8806651;-44,24315643;25,29573059;5,305786133
264,8905981;-44,25811768;24,86159515;5,033996582
264,9005311;-44,70055389;24,57210159;4,77166748
264,9104631;-44,77861786;24,29692459;4,846679688
264,9203961;-44,87257385;24,0250206;4,975280762
264,9303281;-44,97368622;24,16032028;4,995788574
264,9402611;-44,83174133;23,72436523;5,033752441
264,9501941;-44,91098785;23,82198334;5,334655762
264,9601261;-44,74120331;23,91238785;5,001037598
264,9700591;-44,85250092;23,70702744;4,999328613
264,9799911;-45,02614594;23,7973671;4,951293945
264,9899241;-45,04167175;23,50593567;4,932067871
264,9998571;-45,11223602;23,63796997;4,97845459
265,0097891;-45,13280487;23,59591675;4,862304688
265,0197221;-44,92601776;23,9375267;5,616333008
265,0296541;-44,35151672;24,45466995;5,305297852
265,0395871;-44,14073181;24,82745361;5,812255859
265,0495201;-43,9223938;25,16488266;6,065307617
265,0594521;-43,41365051;25,67783356;6,455078125
265,0693851;-42,90517426;26,00606537;6,44744873
265,0793171;-42,878479;26,86463928;6,949035645
265,0892501;-42,71105957;26,8848381;7,159057617
265,0991831;-42,3976059;27,28956604;7,343383789
265,1091151;-42,04987335;27,64068604;7,401855469
265,1190481;-41,83556366;27,99910736;7,653381348
265,1289801;-41,38972473;28,71340561;7,735229492
265,1389131;-41,15393829;28,79425812;7,95715332
265,1488461;-41,07823944;29,24309158;7,49786377
265,1587781;-40,4989624;29,5312767;7,780090332
265,1687111;-40,15951538;29,76940536;7,653930664
265,1786441;-39,81220245;30,46553802;7,515014648
265,1885761;-39,647995;30,73773956;6,972351074
265,1985091;-39,62522125;30,54347992;7,497375488
265,2084411;-39,66448212;30,69467545;7,016174316
265,2183741;-39,35019684;30,69828033;7,737365723
265,2283071;-39,64567566;31,03284454;7,649658203
265,2382391;-39,60560608;30,86598206;7,680419922
265,2481721;-39,53734589;30,97501755;7,659301758
265,2581041;-39,56887817;30,74654388;7,644836426
265,2680371;-39,49399567;30,80159378;7,524475098
265,2779701;-39,21585846;30,80480576;8,268249512
265,2879021;-39,22505188;30,68159485;7,905761719
265,2978351;-39,46918488;30,80413055;7,860717773
265,3077671;-39,2233963;30,70440292;8,141174316
265,3177001;-39,14839935;30,9353714;8,062561035
265,3276331;-39,1759491;31,35868454;8,153625488
265,3375651;-39,04823303;31,00749207;8,673339844
265,3474981;-38,61768341;31,24917603;8,464782715
265,3574301;-38,67556763;31,20803833;8,467102051
